source,target,edge_type,distance_km,diversion_potential,same_state,same_route_key,edge_weight,weight_deterioration,weight_disruption
56_1007,56_A320,spatial,0.22648445718854682,0.43441849687843276,True,True,,,
56_1007,56_A330,spatial,0.5590203796503536,0.43253986809553174,True,True,,,
56_1007,56_A350,spatial,0.8918664813046945,0.4314844767819989,True,True,,,
56_1007,56_A310,spatial,1.1370386025675172,0.4291641433853862,True,True,,,
56_2017,56_2019,spatial,62.55779681695941,0.06822564061052186,True,False,,,
56_2018,56_7773,spatial,43.09727218533444,0.0,True,False,,,
56_3027,56_B360,spatial,55.08916117157033,0.0,True,False,,,
56_3027,56_7775,spatial,55.14259152982507,0.0,True,False,,,
56_3027,56_B330,spatial,55.200015098108885,0.0,True,False,,,
56_3027,56_B350,spatial,55.25778837843677,0.0,True,False,,,
56_3027,56_B320,spatial,55.31808246549403,0.0,True,False,,,
56_3027,56_B310,spatial,55.36977983892492,0.0,True,False,,,
56_6031,56_7772,spatial,68.21136441461917,0.0,True,False,,,
56_7775,56_B360,spatial,0.22837520006041964,0.5335337105917856,True,True,,,
56_7775,56_B330,spatial,0.24212415633136583,0.5334417539383465,True,True,,,
56_7775,56_B350,spatial,0.4846070111913446,0.5318199645159448,True,True,,,
56_7775,56_B320,spatial,0.7273093430036968,0.5301967071736772,True,True,,,
56_7775,56_B310,spatial,0.9400524070291278,0.6853897974586284,True,True,,,
56_A310,56_A350,spatial,0.2456853606939774,0.8454529349937416,True,True,,,
56_A310,56_A330,spatial,0.5791967462540578,0.8433969179847766,True,True,,,
56_A310,56_A320,spatial,0.9109884155150206,0.8397419664712187,True,True,,,
56_A310,56_A363,spatial,1.3512721143110613,0.835197983207061,True,True,,,
56_A320,56_A330,spatial,0.3325517060881288,0.8463340642285861,True,True,,,
56_A320,56_A363,spatial,0.44094145266992346,0.8451826035415706,True,True,,,
56_A320,56_A350,spatial,0.665620804226267,0.841580967720733,True,True,,,
56_A330,56_A350,spatial,0.333544909194687,0.8449712762356009,True,True,,,
56_A330,56_A363,spatial,0.7734780009441357,0.8417817962399685,True,True,,,
56_A350,56_A363,spatial,1.1062240428047962,0.836775961496129,True,True,,,
56_B310,56_B320,spatial,0.21274652509598754,0.6540256303926993,True,True,,,
56_B310,56_B350,spatial,0.45544539959472313,0.6520361987795462,True,True,,,
56_B310,56_B330,spatial,0.6979286101939194,0.6500485349890929,True,True,,,
56_B310,56_B360,spatial,1.168427108018673,0.6461918027012038,True,True,,,
56_B320,56_B350,spatial,0.24270408597349102,0.8474212690865316,True,True,,,
56_B320,56_B330,spatial,0.48518518672598077,0.8448449073910365,True,True,,,
56_B320,56_B360,spatial,0.9556844783231808,0.8398458524178162,True,True,,,
56_B330,56_B350,spatial,0.2424834523602778,0.8474236133186721,True,True,,,
56_B330,56_B360,spatial,0.47049931434079645,0.845000944785129,True,True,,,
56_B350,56_B360,spatial,0.7129817576899,0.8424245688245448,True,True,,,
6_1253,6_A321,spatial,0.36645728173529807,0.6415679852959277,True,True,,,
6_1253,6_A320,spatial,0.5781198458808009,0.6407184228044104,True,True,,,
6_1253,6_A351,spatial,0.8225492594335835,0.6378934782822593,True,True,,,
6_1253,6_A350,spatial,1.1186524631381078,0.6358415040467735,True,True,,,
6_1253,6_A330,spatial,1.559258786504779,0.6323009054150975,True,True,,,
6_1253,6_A311,spatial,1.7753163073784342,0.6292717594193973,True,True,,,
6_1253,6_A310,spatial,2.0397025668641344,0.6277181179209923,True,True,,,
6_1253,6_A340,spatial,2.267467270037675,0.6265812142888068,True,True,,,
6_0664,6_2002,spatial,31.512825614759052,0.0,True,False,,,
6_0604,6_2002,spatial,31.55515384940163,0.0,True,False,,,
6_0608,6_2002,spatial,32.054133938893216,0.0,True,False,,,
6_2002,6_3005,spatial,32.063406667277725,0.0,True,False,,,
6_0603,6_2002,spatial,32.16956894760198,0.0,True,False,,,
6_0607,6_2002,spatial,32.20998083196256,0.0,True,False,,,
6_0606,6_2002,spatial,32.25630436577154,0.0,True,False,,,
6_0602,6_2002,spatial,32.360144682874584,0.0,True,False,,,
6_2004,6_3019,spatial,11.644321258991749,0.23873470227313615,True,True,,,
6_2004,6_7493,spatial,14.443651001253663,0.1807307006334543,True,True,,,
6_2004,6_3013,spatial,22.856300126743015,0.20553218126394762,True,True,,,
6_2004,6_3024,spatial,27.484992595274374,0.1836105597638478,True,True,,,
6_2004,6_8150,spatial,64.36755516675015,0.0,True,False,,,
6_2004,6_3010,spatial,66.19211327550808,0.14115235567274848,True,True,,,
6_0201,6_0209,spatial,0.18957946076489135,0.6261433080075628,True,True,,,
6_0201,6_0205,spatial,0.3771896073014079,0.6248714063199049,True,True,,,
6_0201,6_0208,spatial,0.5584013467175972,0.6231315486895728,True,True,,,
6_0201,6_0812,spatial,0.6433367905417177,0.0,True,False,,,
6_0201,6_0212,spatial,0.7439872596227866,0.621683007068876,True,True,,,
6_0201,6_0811,spatial,0.851557979880391,0.0,True,False,,,
6_0201,6_0204,spatial,0.9271441964442096,0.8391813172584606,True,True,,,
6_0201,6_0202,spatial,1.1443823073387451,0.6203247734789823,True,True,,,
6_0202,6_0210,spatial,0.1836390620860738,0.8460822772393143,True,True,,,
6_0202,6_0204,spatial,0.21738493586823354,0.6283408730305546,True,True,,,
6_0202,6_0811,spatial,0.30976331817010905,0.0,True,False,,,
6_0202,6_0206,spatial,0.37429263410604247,0.8439833137266062,True,True,,,
6_0202,6_0212,spatial,0.40225077919760105,0.8432959514385668,True,True,,,
6_0202,6_A806,spatial,0.43767110770235734,0.0,True,False,,,
6_0202,6_0812,spatial,0.5283456937582572,0.0,True,False,,,
6_0202,6_0207,spatial,0.5682639098751071,0.6702165549450737,True,True,,,
6_0203,6_0211,spatial,0.1820727197904427,0.6720506853364806,True,True,,,
6_0203,6_A805,spatial,0.2673306689532415,0.0,True,False,,,
6_0203,6_0207,spatial,0.36977248289268017,0.845428138340898,True,True,,,
6_0203,6_A806,spatial,0.5159167661697956,0.0,True,False,,,
6_0203,6_0206,spatial,0.5637351562138698,0.6691472947762865,True,True,,,
6_0203,6_0210,spatial,0.754389445343463,0.6676029472790015,True,True,,,
6_0202,6_0203,spatial,0.938027747148079,0.6676040108883544,True,True,,,
6_0203,6_0204,spatial,1.1549352216623223,0.781338462532609,True,True,,,
6_0204,6_0811,spatial,0.11304188322271481,0.0,True,False,,,
6_0204,6_0212,spatial,0.18533014104857873,0.626787107325744,True,True,,,
6_0204,6_0812,spatial,0.31867041400401824,0.0,True,False,,,
6_0204,6_0208,spatial,0.3739845815681649,0.6252983815049018,True,True,,,
6_0204,6_0210,spatial,0.40073542706345283,0.6254431426989815,True,True,,,
6_0204,6_0205,spatial,0.5558390577408943,0.6241883927910455,True,True,,,
6_0204,6_0206,spatial,0.5913017177572326,0.6238881529521464,True,True,,,
6_2040,6_2041,spatial,2.041707966802329,0.7534068821503425,True,True,,,
6_0205,6_0208,spatial,0.1826452441008013,0.8476271996980328,True,True,,,
6_0205,6_0209,spatial,0.187970539695216,0.8477314346138461,True,True,,,
6_0205,6_0812,spatial,0.2673494643347204,0.0,True,False,,,
6_0205,6_0212,spatial,0.3707866486227847,0.8456389754424167,True,True,,,
6_0205,6_0811,spatial,0.474961716374188,0.0,True,False,,,
