node_id,delta_vht_proxy,pred_delta_vht_proxy,connectivity_loss_pct,pred_connectivity_loss_pct,disconnected_od_pct,pred_disconnected_od_pct,disruption_score,pred_disruption_score
10_0212,0.0,6.557248e+07,3.8657342272818696e-06,2.6167661e-05,0.0,0.0015839413,0.0,4.462349e+07
37_0259,0.0,1.5956893e+08,8.604761146946416e-06,5.5301585e-05,0.0,0.003489663,0.0,1.3336579e+08
4_0220,0.0,2.7722592e+07,3.036681053536494e-05,0.000121324265,0.0,0.0016767522,0.0,1.5395456e+07
49_C451,0.0,3.559712e+07,0.00043331575764682384,0.00033966097,0.0,0.0012793327,0.0,5.5063776e+07
12_0107,0.0,1.6886373e+08,7.830255919105689e-06,4.4965884e-05,0.0,0.0039291857,0.0,1.5118365e+08
26_0214,0.0,1.0956688e+08,1.3306775809462934e-05,4.5652734e-05,0.0,0.0027428889,0.0,9.288154e+07
22_0113,0.0,9.48855e+07,2.11778215930547e-06,6.2779465e-05,0.0,0.0024508801,0.0,8.001683e+07
27_3005,0.0,1.112063e+08,0.0013620192959672428,0.0015411269,0.0,0.0020437967,0.0,4.4935104e+07
20_0212,0.0,8.744326e+07,1.0107499569200762e-05,2.3503264e-05,0.0,0.0020367783,0.0,6.951043e+07
10_0106,0.0,6.633635e+07,2.3755818222559455e-06,4.6569447e-05,0.0,0.0017418815,0.0,5.1619776e+07
53_3014,0.0,3.3591194e+08,0.0015516346794625102,0.0016396691,0.0,0.0062232683,0.0,3.2351296e+08
39_0202,0.0,1.1059734e+08,4.665472190468201e-06,3.6897836e-05,0.0,0.0026024072,0.0,9.354538e+07
31_0124,0.0,9.414198e+07,1.2450892150628334e-06,6.446452e-05,0.0,0.0024453579,0.0,7.956166e+07
37_0211,0.0,9.687306e+07,8.604761146946416e-06,2.6448222e-05,0.0,0.002210373,0.0,7.785293e+07
24_5807,0.0,7.083645e+07,0.000265685265211979,0.00043170643,0.0,0.0021236716,0.0,1.0265683e+08
49_D452,0.0,7.535683e+07,0.00041399902790184573,0.00036122784,0.0,0.001937896,0.0,1.0969533e+08
55_0222,0.0,8.840477e+07,3.97914430971813e-06,4.7099194e-05,0.0,0.0020607384,0.0,7.135491e+07
56_B350,0.0,-4.6177024e+07,4.6312299594397643e-05,0.00017729757,0.0,-0.000110861845,0.0,-4.597456e+07
49_D449,0.0,7.26633e+07,0.00041399902790184573,0.00036193593,0.0,0.0019482039,0.0,1.16468e+08
37_A964,0.0,-1.072992e+07,0.0003361799465014803,0.0002532933,0.0,0.0005750749,0.0,9.657565e+07
49_C443,0.0,5.502912e+07,0.00043331575764682384,0.00034054095,0.0,0.0016070921,0.0,6.4718816e+07
53_0202,0.0,9.169782e+07,5.924722539130123e-06,3.2467884e-05,0.0,0.0022025704,0.0,7.60983e+07
39_0262,0.0,1.1247638e+08,8.101043419750376e-06,4.0747225e-05,0.0,0.0025014197,0.0,9.430259e+07
4_0260,0.0,7.171587e+07,2.2995376591339323e-05,0.00010529754,0.0,0.002518793,0.0,5.2289504e+07
48_1178,0.0,2.5469728e+07,0.00018394943378285955,0.00028327288,0.0,0.0019610105,0.0,1.4300854e+08
55_0116,0.0,7.891187e+07,2.9506964053238605e-06,5.33837e-05,0.0,0.002014177,0.0,6.390288e+07
