source,target,distance_km,edge_type,route_key,functional_class,traffic_similarity,climate_similarity,pavement_similarity,edge_weight,source_state,target_state,same_state,same_route_key,diversion_potential,spatial_score,route_score,weight_deterioration,weight_disruption
29_0701,29_0705,5.15968089808917,spatial,,,,,,,29,29,True,True,0.7951783904578026,0.9375398538890771,0.0,,
29_0701,29_0702,5.5754450882151385,spatial,,,,,,,29,29,True,True,0.4426688046085411,0.9326800494307874,0.0,,
29_0701,29_0708,6.6330683739874035,spatial,,,,,,,29,29,True,True,0.7795236485263839,0.9204308947993622,0.0,,
29_0701,29_0709,6.798640874919895,spatial,,,,,,,29,29,True,True,0.7777644407039761,0.9185278891975388,0.0,,
29_0702,29_0705,0.4176605663082268,spatial,,,,,,,29,29,True,True,0.4733467214794881,0.9947928473878834,0.0,,
29_0702,29_0708,1.0611571106382058,spatial,,,,,,,29,29,True,True,0.4695192770777592,0.9868231214329692,0.0,,
29_0702,29_0709,1.227324251471493,spatial,,,,,,,29,29,True,True,0.46853093378588356,0.9847755289778203,0.0,,
29_0702,29_0707,1.488537825024442,spatial,,,,,,,29,29,True,True,0.64579002898424,0.9815653135904778,0.0,,
29_0702,29_0704,1.680936449311858,spatial,,,,,,,29,29,True,True,0.46583289992311,0.9792075022749772,0.0,,
29_0702,29_0706,1.772943519064833,spatial,,,,,,,29,29,True,True,0.6434506716941121,0.9780819744652063,0.0,,
29_0702,29_0760,4.126183495327015,spatial,,,,,,,29,29,True,True,0.4512888480558855,0.9497302389689504,0.0,,
29_0702,29_0703,5.162320378794199,spatial,,,,,,,29,29,True,True,0.4451260234859718,0.9375089216699295,0.0,,
29_0703,29_0759,0.21866477178751872,spatial,,,,,,,29,29,True,True,0.8476766867997576,0.9972704224423768,0.0,,
29_0703,29_0760,1.1585422912655665,spatial,,,,,,,29,29,True,True,0.8376904881553033,0.9856225779517703,0.0,,
29_0703,29_0704,3.4858810070006765,spatial,,,,,,,29,29,True,True,0.8129625143006178,0.9573621733335184,0.0,,
29_0703,29_0705,4.745465732565005,spatial,,,,,,,29,29,True,True,0.7995794265914968,0.9424067329327651,0.0,,
29_0703,29_0708,6.222051365942032,spatial,,,,,,,29,29,True,True,0.7838907042368658,0.9251719729251149,0.0,,
29_0703,29_0709,6.387948736955061,spatial,,,,,,,29,29,True,True,0.7821280446698524,0.9232554158350308,0.0,,
29_0704,29_0705,1.2632759612467304,spatial,,,,,,,29,29,True,True,0.8365776929117534,0.9843330738539859,0.0,,
29_0704,29_0760,2.4491168925233864,spatial,,,,,,,29,29,True,True,0.823978133016939,0.969849900552841,0.0,,
