node_id,delta_vht_proxy,pred_delta_vht_proxy,connectivity_loss_pct,pred_connectivity_loss_pct,disconnected_od_pct,pred_disconnected_od_pct,disruption_score,pred_disruption_score
30_8129,0.0,1.4281362e+07,0.0,1.1061158e-05,0.0,0.005029844,0.0,1.8624772e+07
10_0211,0.0,8.23617e+06,0.0,3.010477e-05,0.0,0.003106792,0.0,9.070346e+06
19_0105,0.0,5.991722e+06,0.0,-6.2090694e-06,0.0,0.002302736,0.0,6.637134e+06
49_D449,0.0,7.10693e+06,0.0,7.768831e-05,0.0,0.0028670533,0.0,1.253268e+07
42_1599,0.0,1.3349309e+07,0.0,-5.5036508e-05,0.0,0.005482746,0.0,1.3799987e+07
38_0261,0.0,1.1911581e+07,0.0,8.243213e-05,0.0,0.00446869,0.0,1.3014785e+07
37_A960,0.0,4.974256e+06,0.0,0.00016695054,0.0,0.0025405725,0.0,9.786028e+06
12_0103,0.0,8.643366e+06,0.0,2.3674205e-05,0.0,0.0035520983,0.0,9.76249e+06
4_0117,0.0,6.182324e+06,0.0,1.0403834e-05,0.0,0.0025050305,0.0,7.081276e+06
24_5807,0.0,8.0535e+06,0.0,0.00020813529,0.0,0.003339468,0.0,1.163726e+07
55_0214,0.0,8.789524e+06,0.0,4.8683083e-05,0.0,0.003325576,0.0,9.625238e+06
39_0109,0.0,8.712594e+06,0.0,3.707866e-05,0.0,0.0034524011,0.0,9.68006e+06
35_0106,0.0,5.774562e+06,0.0,-1.6927253e-05,0.0,0.002314262,0.0,6.461432e+06
19_0108,0.0,8.055956e+06,0.0,4.0966916e-05,0.0,0.002903562,0.0,8.793198e+06
55_0123,0.0,6.991498e+06,0.0,-7.071503e-06,0.0,0.002628685,0.0,7.73962e+06
29_AA03,0.0,1.4072641e+07,0.0,0.0002019851,0.0,0.00457817,0.0,1.7271752e+07
38_0214,0.0,1.0445431e+07,0.0,5.7922516e-05,0.0,0.0040204898,0.0,1.1495586e+07
4_0224,0.0,1.2800941e+07,0.0,8.081303e-05,0.0,0.005564549,0.0,1.5509945e+07
32_0103,0.0,8.310948e+06,0.0,3.4826633e-05,0.0,0.0032070745,0.0,9.153346e+06
49_E459,0.0,5.710816e+06,0.0,5.930051e-07,0.0,0.001744194,0.0,6.20407e+06
4_7079,0.0,-4.495648e+06,0.0,0.0013965645,0.0,-9.9609606e-05,0.0,1.626744e+06
35_0105,0.0,6.062372e+06,0.0,-1.1627795e-05,0.0,0.0023927037,0.0,6.754208e+06
31_0116,0.0,6.14317e+06,0.0,1.0539225e-05,0.0,0.0023758812,0.0,6.767022e+06
48_3689,0.0,-3.644954e+06,0.001287149500088125,0.0016671873,0.0,6.504636e-05,0.0,-202032.0
12_0107,0.0,1.1931867e+07,0.0,7.850754e-05,0.0,0.004459669,0.0,1.3088546e+07
32_0111,0.0,7.49545e+06,0.0,1.5627855e-05,0.0,0.0028692363,0.0,8.291328e+06
5_0803,0.0,3.746012e+06,0.0,3.0707437e-05,0.0,0.0017440943,0.0,4.67474e+06
4_BA61,0.0,1.4475937e+07,0.0,0.0001625483,0.0,0.005159503,0.0,1.4695198e+07
