source,target,edge_type,distance_km,component_rank,distance_bin,topology_level,osm_path_km,detour_ratio,osm_connected,osm_supported,same_osm_edge,src_osm_edge,dst_osm_edge,src_snap_m,dst_snap_m,topology_status,component_size
55_0113,55_0806,spatial,0.1805518610335439,11,0-1 km,supported,0.15701386443952026,0.869633043607063,1,1,0,"(147104492, 544551455, 0)","(147039452, 147039411, 0)",3.8272358564408484,4.087029696345151,short_connected,39
55_0113,55_0116,spatial,0.2145219929652148,11,0-1 km,supported,0.0,0.0,1,1,1,"(147104492, 544551455, 0)","(147104492, 544551455, 0)",3.8272358564408484,6.54475056941549,same_osm_edge,39
55_0113,55_0118,spatial,0.5209602040838823,11,0-1 km,supported,0.0,0.0,1,1,0,"(147104492, 544551455, 0)","(147065716, 147104492, 0)",3.8272358564408484,5.327995565094113,short_connected,39
55_0113,55_0805,spatial,0.5217475911881465,11,0-1 km,supported,0.15701386443952026,0.3009383600257001,1,1,0,"(147104492, 544551455, 0)","(147039452, 147039411, 0)",3.8272358564408484,2.4970229747212502,short_connected,39
55_0113,55_0122,spatial,0.7351739629166582,11,0-1 km,supported,0.0,0.0,1,1,0,"(147104492, 544551455, 0)","(147065716, 147104492, 0)",3.8272358564408484,6.595293855186842,short_connected,39
55_0113,55_0120,spatial,1.1239678767056187,11,1-5 km,supported,0.6146679572233207,0.5468732425208892,1,1,0,"(147104492, 544551455, 0)","(147128637, 147065716, 0)",3.8272358564408484,3.8766330992732856,short_connected,39
55_0113,55_0121,spatial,1.331238013200687,11,1-5 km,supported,0.6146679572233207,0.4617265666456432,1,1,0,"(147104492, 544551455, 0)","(147128637, 147065716, 0)",3.8272358564408484,0.1174831852062984,short_connected,39
55_0113,55_0119,spatial,1.5378960871790142,11,1-5 km,supported,0.6146679572233207,0.39968107230886796,1,1,0,"(147104492, 544551455, 0)","(147128637, 147065716, 0)",3.8272358564408484,3.9767871712864453,short_connected,39
55_0115,55_0117,spatial,0.2454872986857957,11,0-1 km,supported,0.0,0.0,1,1,1,"(147128637, 147065716, 0)","(147128637, 147065716, 0)",3.9942893224366407,3.2914258582177873,same_osm_edge,39
55_0115,55_0123,spatial,0.271500272938494,11,0-1 km,supported,0.0,0.0,1,1,1,"(147128637, 147065716, 0)","(147128637, 147065716, 0)",3.9942893224366407,4.675924690037686,same_osm_edge,39
55_0114,55_0115,spatial,0.4419874941606332,11,0-1 km,supported,0.0,0.0,1,1,1,"(147128637, 147065716, 0)","(147128637, 147065716, 0)",3.4257867738169736,3.9942893224366407,same_osm_edge,39
55_0115,55_0124,spatial,0.4874284113227696,11,0-1 km,supported,0.0,0.0,1,1,1,"(147128637, 147065716, 0)","(147128637, 147065716, 0)",3.9942893224366407,3.9422540638885804,same_osm_edge,39
55_0115,55_C901,spatial,0.6882146386192423,11,0-1 km,supported,0.0,0.0,1,1,0,"(147128637, 147065716, 0)","(147101059, 147128637, 0)",3.9942893224366407,2.8453584058961066,short_connected,39
55_0115,55_0119,spatial,0.7915775894064899,11,0-1 km,supported,0.0,0.0,1,1,1,"(147128637, 147065716, 0)","(147128637, 147065716, 0)",3.9942893224366407,3.9767871712864453,same_osm_edge,39
55_0115,55_C959,spatial,1.001828757773264,11,1-5 km,supported,0.0,0.0,1,1,0,"(147128637, 147065716, 0)","(147101059, 147128637, 0)",3.9942893224366407,4.26888153660437,short_connected,39
55_0115,55_0121,spatial,1.0021411171200303,11,1-5 km,supported,0.0,0.0,1,1,1,"(147128637, 147065716, 0)","(147128637, 147065716, 0)",3.9942893224366407,0.1174831852062984,same_osm_edge,39
55_0114,55_0117,spatial,0.1965077715001667,11,0-1 km,supported,0.0,0.0,1,1,1,"(147128637, 147065716, 0)","(147128637, 147065716, 0)",3.4257867738169736,3.2914258582177873,same_osm_edge,39
55_0114,55_C901,spatial,0.2462293966488743,11,0-1 km,supported,0.0,0.0,1,1,0,"(147128637, 147065716, 0)","(147101059, 147128637, 0)",3.4257867738169736,2.8453584058961066,short_connected,39
55_0114,55_C959,spatial,0.5598461311346312,11,0-1 km,supported,0.0,0.0,1,1,0,"(147128637, 147065716, 0)","(147101059, 147128637, 0)",3.4257867738169736,4.26888153660437,short_connected,39
55_0114,55_0123,spatial,0.7134857933702922,11,0-1 km,supported,0.0,0.0,1,1,1,"(147128637, 147065716, 0)","(147128637, 147065716, 0)",3.4257867738169736,4.675924690037686,same_osm_edge,39
55_0114,55_C902,spatial,0.8526247416536556,11,0-1 km,supported,0.0,0.0,1,1,0,"(147128637, 147065716, 0)","(147101059, 147128637, 0)",3.4257867738169736,5.635338732337235,short_connected,39
55_0114,55_0124,spatial,0.9294149960011366,11,0-1 km,supported,0.0,0.0,1,1,1,"(147128637, 147065716, 0)","(147128637, 147065716, 0)",3.4257867738169736,3.9422540638885804,same_osm_edge,39
55_0114,55_C903,spatial,1.1590014914534983,11,1-5 km,supported,0.0,0.0,1,1,0,"(147128637, 147065716, 0)","(147101059, 147128637, 0)",3.4257867738169736,6.715013641947047,short_connected,39
55_0116,55_0118,spatial,0.3078227194352491,11,0-1 km,supported,0.0,0.0,1,1,0,"(147104492, 544551455, 0)","(147065716, 147104492, 0)",6.54475056941549,5.327995565094113,short_connected,39
55_0116,55_0806,spatial,0.3946850478006418,11,0-1 km,supported,0.15701386443952026,0.3978206555188001,1,1,0,"(147104492, 544551455, 0)","(147039452, 147039411, 0)",6.54475056941549,4.087029696345151,short_connected,39
55_0116,55_0122,spatial,0.5236725757597114,11,0-1 km,supported,0.0,0.0,1,1,0,"(147104492, 544551455, 0)","(147065716, 147104492, 0)",6.54475056941549,6.595293855186842,short_connected,39
55_0116,55_0805,spatial,0.7345226028524888,11,0-1 km,supported,0.15701386443952026,0.2137631487850248,1,1,0,"(147104492, 544551455, 0)","(147039452, 147039411, 0)",6.54475056941549,2.4970229747212502,short_connected,39
55_0116,55_0120,spatial,0.9171569319558468,11,0-1 km,supported,0.6146679572233207,0.6701884222938105,1,1,0,"(147104492, 544551455, 0)","(147128637, 147065716, 0)",6.54475056941549,3.8766330992732856,short_connected,39
55_0116,55_0121,spatial,1.1272127728956258,11,1-5 km,supported,0.6146679572233207,0.5452989639607603,1,1,0,"(147104492, 544551455, 0)","(147128637, 147065716, 0)",6.54475056941549,0.1174831852062984,short_connected,39
55_0116,55_0119,spatial,1.335698195387724,11,1-5 km,supported,0.6146679572233207,0.460184762804816,1,1,0,"(147104492, 544551455, 0)","(147128637, 147065716, 0)",6.54475056941549,3.9767871712864453,short_connected,39
55_0117,55_C901,spatial,0.4427370885352115,11,0-1 km,supported,0.0,0.0,1,1,0,"(147128637, 147065716, 0)","(147101059, 147128637, 0)",3.2914258582177873,2.8453584058961066,short_connected,39
55_0117,55_0123,spatial,0.5169875616279909,11,0-1 km,supported,0.0,0.0,1,1,1,"(147128637, 147065716, 0)","(147128637, 147065716, 0)",3.2914258582177873,4.675924690037686,same_osm_edge,39
55_0117,55_0124,spatial,0.7329152251389467,11,0-1 km,supported,0.0,0.0,1,1,1,"(147128637, 147065716, 0)","(147128637, 147065716, 0)",3.2914258582177873,3.9422540638885804,same_osm_edge,39
55_0117,55_C959,spatial,0.7563419457440621,11,0-1 km,supported,0.0,0.0,1,1,0,"(147128637, 147065716, 0)","(147101059, 147128637, 0)",3.2914258582177873,4.26888153660437,short_connected,39
55_0117,55_0119,spatial,1.0370645250324295,11,1-5 km,supported,0.0,0.0,1,1,1,"(147128637, 147065716, 0)","(147128637, 147065716, 0)",3.2914258582177873,3.9767871712864453,same_osm_edge,39
55_0117,55_C902,spatial,1.0491255750319186,11,1-5 km,supported,0.0,0.0,1,1,0,"(147128637, 147065716, 0)","(147101059, 147128637, 0)",3.2914258582177873,5.635338732337235,short_connected,39
55_0118,55_0122,spatial,0.2168313810229657,11,0-1 km,supported,0.0,0.0,1,1,1,"(147065716, 147104492, 0)","(147065716, 147104492, 0)",5.327995565094113,6.595293855186842,same_osm_edge,39
55_0118,55_0120,spatial,0.6145422645711867,11,0-1 km,supported,0.0,0.0,1,1,0,"(147065716, 147104492, 0)","(147128637, 147065716, 0)",5.327995565094113,3.8766330992732856,short_connected,39
55_0118,55_0806,spatial,0.7015118464481014,11,0-1 km,supported,0.15701386443952026,0.22382211395932045,1,1,0,"(147065716, 147104492, 0)","(147039452, 147039411, 0)",5.327995565094113,4.087029696345151,short_connected,39
55_0118,55_0121,spatial,0.8273172319114263,11,0-1 km,supported,0.0,0.0,1,1,0,"(147065716, 147104492, 0)","(147128637, 147065716, 0)",5.327995565094113,0.1174831852062984,short_connected,39
55_0118,55_0805,spatial,1.035276478894932,11,1-5 km,supported,0.15701386443952026,0.15166370302078044,1,1,0,"(147065716, 147104492, 0)","(147039452, 147039411, 0)",5.327995565094113,2.4970229747212502,short_connected,39
55_0118,55_0119,spatial,1.0373391399069172,11,1-5 km,supported,0.0,0.0,1,1,0,"(147065716, 147104492, 0)","(147128637, 147065716, 0)",5.327995565094113,3.9767871712864453,short_connected,39
55_0119,55_0121,spatial,0.2105882550405831,11,0-1 km,supported,0.0,0.0,1,1,1,"(147128637, 147065716, 0)","(147128637, 147065716, 0)",3.9767871712864453,0.1174831852062984,same_osm_edge,39
55_0119,55_0124,spatial,0.3041493173742321,11,0-1 km,supported,0.0,0.0,1,1,1,"(147128637, 147065716, 0)","(147128637, 147065716, 0)",3.9767871712864453,3.9422540638885804,same_osm_edge,39
55_0119,55_0120,spatial,0.4252639501318023,11,0-1 km,supported,0.0,0.0,1,1,1,"(147128637, 147065716, 0)","(147128637, 147065716, 0)",3.9767871712864453,3.8766330992732856,same_osm_edge,39
55_0119,55_0123,spatial,0.520077828842645,11,0-1 km,supported,0.0,0.0,1,1,1,"(147128637, 147065716, 0)","(147128637, 147065716, 0)",3.9767871712864453,4.675924690037686,same_osm_edge,39
55_0119,55_0122,spatial,0.823940019727178,11,0-1 km,supported,0.0,0.0,1,1,0,"(147128637, 147065716, 0)","(147065716, 147104492, 0)",3.9767871712864453,6.595293855186842,short_connected,39
55_0120,55_0121,spatial,0.2147384809729577,11,0-1 km,supported,0.0,0.0,1,1,1,"(147128637, 147065716, 0)","(147128637, 147065716, 0)",3.8766330992732856,0.1174831852062984,same_osm_edge,39
55_0120,55_0122,spatial,0.3994240633553337,11,0-1 km,supported,0.0,0.0,1,1,0,"(147128637, 147065716, 0)","(147065716, 147104492, 0)",3.8766330992732856,6.595293855186842,short_connected,39
55_0120,55_0124,spatial,0.729413230867964,11,0-1 km,supported,0.0,0.0,1,1,1,"(147128637, 147065716, 0)","(147128637, 147065716, 0)",3.8766330992732856,3.9422540638885804,same_osm_edge,39
55_0120,55_0123,spatial,0.9453416777447536,11,0-1 km,supported,0.0,0.0,1,1,1,"(147128637, 147065716, 0)","(147128637, 147065716, 0)",3.8766330992732856,4.675924690037686,same_osm_edge,39
55_0121,55_0124,spatial,0.514717427921453,11,0-1 km,supported,0.0,0.0,1,1,1,"(147128637, 147065716, 0)","(147128637, 147065716, 0)",0.1174831852062984,3.9422540638885804,same_osm_edge,39
55_0121,55_0122,spatial,0.6134327406052669,11,0-1 km,supported,0.0,0.0,1,1,0,"(147128637, 147065716, 0)","(147065716, 147104492, 0)",0.1174831852062984,6.595293855186842,short_connected,39
55_0121,55_0123,spatial,0.7306458749354138,11,0-1 km,supported,0.0,0.0,1,1,1,"(147128637, 147065716, 0)","(147128637, 147065716, 0)",0.1174831852062984,4.675924690037686,same_osm_edge,39
55_0122,55_0806,spatial,0.915526253422852,11,0-1 km,supported,0.15701386443952026,0.17150121457740508,1,1,0,"(147065716, 147104492, 0)","(147039452, 147039411, 0)",6.595293855186842,4.087029696345151,short_connected,39
55_0122,55_0124,spatial,1.1278941424898437,11,1-5 km,supported,0.0,0.0,1,1,0,"(147065716, 147104492, 0)","(147128637, 147065716, 0)",6.595293855186842,3.9422540638885804,short_connected,39
55_0123,55_0124,spatial,0.2159294178593041,11,0-1 km,supported,0.0,0.0,1,1,1,"(147128637, 147065716, 0)","(147128637, 147065716, 0)",4.675924690037686,3.9422540638885804,same_osm_edge,39
55_0123,55_C901,spatial,0.9597104707487584,11,0-1 km,supported,0.0,0.0,1,1,0,"(147128637, 147065716, 0)","(147101059, 147128637, 0)",4.675924690037686,2.8453584058961066,short_connected,39
55_0805,55_0806,spatial,0.3490662089202704,11,0-1 km,supported,0.0,0.0,1,1,1,"(147039452, 147039411, 0)","(147039452, 147039411, 0)",2.4970229747212502,4.087029696345151,same_osm_edge,39
55_0122,55_0805,spatial,1.2438294346310743,11,1-5 km,supported,0.15701386443952026,0.12623424085963308,1,1,0,"(147065716, 147104492, 0)","(147039452, 147039411, 0)",6.595293855186842,2.4970229747212502,short_connected,39
55_0120,55_0805,spatial,1.6181905660807872,11,1-5 km,supported,0.7355065828599103,0.4545240828101519,1,1,0,"(147128637, 147065716, 0)","(147039452, 147039411, 0)",3.8766330992732856,2.4970229747212502,short_connected,39
55_0121,55_0805,spatial,1.8169573340265024,11,1-5 km,supported,0.7355065828599103,0.404801240560766,1,1,0,"(147128637, 147065716, 0)","(147039452, 147039411, 0)",0.1174831852062984,2.4970229747212502,short_connected,39
55_0119,55_0805,spatial,2.0172917597710627,11,1-5 km,supported,0.7355065828599103,0.3646009950208596,1,1,0,"(147128637, 147065716, 0)","(147039452, 147039411, 0)",3.9767871712864453,2.4970229747212502,short_connected,39
55_0120,55_0806,spatial,1.30269604687862,11,1-5 km,supported,0.7355065828599103,0.5646033736129407,1,1,0,"(147128637, 147065716, 0)","(147039452, 147039411, 0)",3.8766330992732856,4.087029696345151,short_connected,39
55_0121,55_0806,spatial,1.5086452208888403,11,1-5 km,supported,0.7355065828599103,0.4875278645211071,1,1,0,"(147128637, 147065716, 0)","(147039452, 147039411, 0)",0.1174831852062984,4.087029696345151,short_connected,39
55_0119,55_0806,spatial,1.7142823711418456,11,1-5 km,supported,0.7355065828599103,0.42904634338041153,1,1,0,"(147128637, 147065716, 0)","(147039452, 147039411, 0)",3.9767871712864453,4.087029696345151,short_connected,39
55_0213,55_0261,spatial,0.3316055564576415,11,0-1 km,supported,0.0,0.0,1,1,0,"(147176244, 147136449, 0)","(147136449, 147101059, 0)",0.03001157694222543,2.3250102072154912,short_connected,39
55_0213,55_0266,spatial,0.5053869638250528,11,0-1 km,supported,0.028322520824981275,0.056041257199474455,1,1,0,"(147176244, 147136449, 0)","(147171663, 3866280278, 0)",0.03001157694222543,4.600812461854007,short_connected,39
55_0213,55_0223,spatial,0.5411950023934947,11,0-1 km,supported,0.0,0.0,1,1,0,"(147176244, 147136449, 0)","(147136449, 147101059, 0)",0.03001157694222543,3.0204964867742743,short_connected,39
55_0213,55_0217,spatial,0.6771971252475676,11,0-1 km,supported,0.0,0.0,1,1,1,"(147176244, 147136449, 0)","(147176244, 147136449, 0)",0.03001157694222543,1.6690634403728652,same_osm_edge,39
55_0213,55_0222,spatial,0.7534814850606499,11,0-1 km,supported,0.0,0.0,1,1,0,"(147176244, 147136449, 0)","(147136449, 147101059, 0)",0.03001157694222543,2.234872877628502,short_connected,39
55_0213,55_0220,spatial,0.8875528575774747,11,0-1 km,supported,0.0,0.0,1,1,1,"(147176244, 147136449, 0)","(147176244, 147136449, 0)",0.03001157694222543,2.926888708535886,same_osm_edge,39
55_0213,55_0214,spatial,0.9626812038249968,11,0-1 km,supported,0.0,0.0,1,1,0,"(147176244, 147136449, 0)","(147136449, 147101059, 0)",0.03001157694222543,5.191580463314536,short_connected,39
55_0213,55_0216,spatial,1.092708279210155,11,1-5 km,supported,0.0,0.0,1,1,1,"(147176244, 147136449, 0)","(147176244, 147136449, 0)",0.03001157694222543,4.822817840547906,same_osm_edge,39
55_0214,55_0222,spatial,0.2137140628714433,11,0-1 km,supported,0.0,0.0,1,1,1,"(147136449, 147101059, 0)","(147136449, 147101059, 0)",5.191580463314536,2.234872877628502,same_osm_edge,39
55_0214,55_0262,spatial,0.3273686854510819,11,0-1 km,supported,0.0,0.0,1,1,0,"(147136449, 147101059, 0)","(147101059, 147128637, 0)",5.191580463314536,4.174346750641201,short_connected,39
55_0214,55_0223,spatial,0.4280001784561439,11,0-1 km,supported,0.0,0.0,1,1,1,"(147136449, 147101059, 0)","(147136449, 147101059, 0)",5.191580463314536,3.0204964867742743,same_osm_edge,39
55_0214,55_0218,spatial,0.6020173214451852,11,0-1 km,supported,0.0,0.0,1,1,0,"(147136449, 147101059, 0)","(147101059, 147128637, 0)",5.191580463314536,3.307775268862017,short_connected,39
55_0214,55_0261,spatial,0.6370701419348115,11,0-1 km,supported,0.0,0.0,1,1,1,"(147136449, 147101059, 0)","(147136449, 147101059, 0)",5.191580463314536,2.3250102072154912,same_osm_edge,39
55_0214,55_0219,spatial,0.8210322363646924,11,0-1 km,supported,0.0,0.0,1,1,0,"(147136449, 147101059, 0)","(147101059, 147128637, 0)",5.191580463314536,4.833158786553385,short_connected,39
55_0214,55_0215,spatial,1.0988404665186429,11,1-5 km,supported,0.0,0.0,1,1,0,"(147136449, 147101059, 0)","(147101059, 147128637, 0)",5.191580463314536,3.3032890878911894,short_connected,39
55_0215,55_C960,spatial,0.2391747641126497,11,0-1 km,supported,0.0,0.0,1,1,1,"(147101059, 147128637, 0)","(147101059, 147128637, 0)",3.3032890878911894,2.753556442789175,same_osm_edge,39
55_0215,55_0219,spatial,0.2778127275022715,11,0-1 km,supported,0.0,0.0,1,1,1,"(147101059, 147128637, 0)","(147101059, 147128637, 0)",3.3032890878911894,4.833158786553385,same_osm_edge,39
55_0215,55_0218,spatial,0.4968242123680261,11,0-1 km,supported,0.0,0.0,1,1,1,"(147101059, 147128637, 0)","(147101059, 147128637, 0)",3.3032890878911894,3.307775268862017,same_osm_edge,39
55_0215,55_C903,spatial,0.5454405171918054,11,0-1 km,supported,0.0,0.0,1,1,1,"(147101059, 147128637, 0)","(147101059, 147128637, 0)",3.3032890878911894,6.715013641947047,same_osm_edge,39
55_0215,55_0262,spatial,0.7714721255760262,11,0-1 km,supported,0.0,0.0,1,1,1,"(147101059, 147128637, 0)","(147101059, 147128637, 0)",3.3032890878911894,4.174346750641201,same_osm_edge,39
55_0215,55_C902,spatial,0.8518113487364181,11,0-1 km,supported,0.0,0.0,1,1,1,"(147101059, 147128637, 0)","(147101059, 147128637, 0)",3.3032890878911894,5.635338732337235,same_osm_edge,39
55_0215,55_C959,spatial,1.144594803757795,11,1-5 km,supported,0.0,0.0,1,1,1,"(147101059, 147128637, 0)","(147101059, 147128637, 0)",3.3032890878911894,4.26888153660437,same_osm_edge,39
55_0216,55_0220,spatial,0.2139238798281409,11,0-1 km,supported,0.0,0.0,1,1,1,"(147176244, 147136449, 0)","(147176244, 147136449, 0)",4.822817840547906,2.926888708535886,same_osm_edge,39
55_0216,55_0224,spatial,0.2157521818372105,11,0-1 km,supported,0.0,0.0,1,1,1,"(147176244, 147136449, 0)","(147176244, 147136449, 0)",4.822817840547906,5.0072865022319135,same_osm_edge,39
55_0216,55_0217,spatial,0.4268717426899209,11,0-1 km,supported,0.0,0.0,1,1,1,"(147176244, 147136449, 0)","(147176244, 147136449, 0)",4.822817840547906,1.6690634403728652,same_osm_edge,39
