node_id_join,construction_no_snapshot,n_layers,total_thickness_in,max_layer_thickness_in,surface_thickness_in,binder_thickness_in,base_thickness_in,subbase_thickness_in,subgrade_thickness_in,material_codes,material_labels,total_thickness_mm,max_layer_thickness_mm,surface_thickness_mm,binder_thickness_mm,base_thickness_mm,subbase_thickness_mm,subgrade_thickness_mm,material_text,has_ac_layer,has_pcc_layer,surface_is_ac,surface_is_pcc,has_bound_base,has_granular_base,has_subbase_layer,has_engineering_fabric,has_stabilized_layer,n_bound_layers,n_unbound_layers
10_5004,1,4,17.0,9.0,9.0,0.0,4.0,4.0,0.0,"205,306,331,6","Cement Aggregate Mixture,Coarse-Grained Soils: Poorly Graded Sand with Silt and Gravel,Portland Cement Concrete (CRCP),Sand",431.79999999999995,228.6,228.6,0.0,101.6,101.6,0.0,Cement Aggregate Mixture | Base Layer | Bound (treated) base | 331 | 5 | TB || Coarse-Grained Soils: Poorly Graded Sand with Silt and Gravel | Subgrade | Subgrade (untreated) | 205 | 7 | SS || Portland Cement Concrete (CRCP) | Original Surface Layer | Portland cement concrete layer | 6 | 3 | PC || Sand | Subbase Layer | Unbound (granular) subbase | 306 | 6 | GS,0,1,0,1,1,0,1,0,1,2,2
10_5005,1,4,18.300000190734863,8.100000381469727,8.100000381469727,0.0,4.0,6.199999809265137,0.0,"141,309,339,6","Fine-Grained Soils,Fine-Grained Soils: Silt,Portland Cement Concrete (CRCP),Soil Cement",464.8200048446655,205.74000968933103,205.74000968933103,0.0,101.6,157.47999515533445,0.0,Fine-Grained Soils | Subbase Layer | Unbound (granular) subbase | 309 | 6 | GS || Fine-Grained Soils: Silt | Subgrade | Subgrade (untreated) | 141 | 7 | SS || Portland Cement Concrete (CRCP) | Original Surface Layer | Portland cement concrete layer | 6 | 3 | PC || Soil Cement | Base Layer | Bound (treated) base | 339 | 5 | TB,0,1,0,1,1,0,1,0,1,3,1
11_1400,1,5,24.700000405311584,12.0,12.700000405311584,0.0,12.0,0.0,0.0,"1,267,308","Coarse-Grained Soil: Clayey Gravel with Sand,Hot Mixed, Hot Laid AC, Dense Graded,Soil-Aggregate Mixture (Predominantly Coarse-Grained)",627.3800102949142,304.79999999999995,322.58001029491425,0.0,304.79999999999995,0.0,0.0,"Coarse-Grained Soil: Clayey Gravel with Sand | Subgrade | Subgrade (untreated) | 267 | 7 | SS || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Soil-Aggregate Mixture (Predominantly Coarse-Grained) | Base Layer | Unbound (granular) base | 308 | 5 | GB",1,0,1,0,1,1,0,0,1,3,2
12_101,1,5,83.90000212192535,68.4000015258789,7.400000214576721,0.0,8.100000381469727,0.0,68.4000015258789,"1,2,215,303","Coarse-Grained Soil: Silty Sand with Gravel,Crushed Stone,Hot Mixed, Hot Laid AC, Dense Graded,Hot Mixed, Hot Laid AC, Open Graded",2131.060053896904,1737.3600387573242,187.9600054502487,0.0,205.74000968933103,0.0,1737.3600387573242,"Coarse-Grained Soil: Silty Sand with Gravel | Subgrade | Subgrade (untreated) | 215 | 7 | SS || Crushed Stone | Base Layer | Unbound (granular) base | 303 | 5 | GB || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Hot Mixed, Hot Laid AC, Open Graded | Friction Course | Asphalt concrete layer | 2 | 9 | AC",1,0,1,0,1,1,0,0,1,3,2
12_102,1,5,94.8000003695488,78.0,4.699999988079071,0.0,12.100000381469727,0.0,78.0,"1,2,215,303","Coarse-Grained Soil: Silty Sand with Gravel,Crushed Stone,Hot Mixed, Hot Laid AC, Dense Graded,Hot Mixed, Hot Laid AC, Open Graded",2407.9200093865393,1981.1999999999998,119.3799996972084,0.0,307.34000968933105,0.0,1981.1999999999998,"Coarse-Grained Soil: Silty Sand with Gravel | Subgrade | Subgrade (untreated) | 215 | 7 | SS || Crushed Stone | Base Layer | Unbound (granular) base | 303 | 5 | GB || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Hot Mixed, Hot Laid AC, Open Graded | Friction Course | Asphalt concrete layer | 2 | 9 | AC",1,0,1,0,1,1,0,0,1,3,2
12_103,1,5,100.39999854564667,87.5999984741211,4.899999976158142,0.0,7.900000095367432,0.0,87.5999984741211,"1,2,205,319","Coarse-Grained Soils: Poorly Graded Sand with Silt and Gravel,HMAC,Hot Mixed, Hot Laid AC, Dense Graded,Hot Mixed, Hot Laid AC, Open Graded",2550.159963059425,2225.039961242676,124.4599993944168,0.0,200.66000242233275,0.0,2225.039961242676,"Coarse-Grained Soils: Poorly Graded Sand with Silt and Gravel | Subgrade | Subgrade (untreated) | 205 | 7 | SS || HMAC | Base Layer | Bound (treated) base | 319 | 5 | TB || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Hot Mixed, Hot Laid AC, Open Graded | Friction Course | Asphalt concrete layer | 2 | 9 | AC",1,0,1,0,1,0,0,0,1,4,1
12_1030,1,4,30.200000524520874,17.100000381469727,3.299999952316284,0.0,9.800000190734863,17.100000381469727,0.0,"1,202,308,309","Coarse-Grained Soils: Poorly Graded Sand,Fine-Grained Soils,Hot Mixed, Hot Laid AC, Dense Graded,Soil-Aggregate Mixture (Predominantly Coarse-Grained)",767.0800133228302,434.34000968933105,83.81999878883362,0.0,248.92000484466553,434.34000968933105,0.0,"Coarse-Grained Soils: Poorly Graded Sand | Subgrade | Subgrade (untreated) | 202 | 7 | SS || Fine-Grained Soils | Subbase Layer | Unbound (granular) subbase | 309 | 6 | GS || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Soil-Aggregate Mixture (Predominantly Coarse-Grained) | Base Layer | Unbound (granular) base | 308 | 5 | GB",1,0,1,0,1,1,1,0,1,2,2
12_104,1,5,106.9999989271164,87.5999984741211,7.300000071525574,0.0,12.100000381469727,0.0,87.5999984741211,"1,2,205,319","Coarse-Grained Soils: Poorly Graded Sand with Silt and Gravel,HMAC,Hot Mixed, Hot Laid AC, Dense Graded,Hot Mixed, Hot Laid AC, Open Graded",2717.7999727487563,2225.039961242676,185.42000181674956,0.0,307.34000968933105,0.0,2225.039961242676,"Coarse-Grained Soils: Poorly Graded Sand with Silt and Gravel | Subgrade | Subgrade (untreated) | 205 | 7 | SS || HMAC | Base Layer | Bound (treated) base | 319 | 5 | TB || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Hot Mixed, Hot Laid AC, Open Graded | Friction Course | Asphalt concrete layer | 2 | 9 | AC",1,0,1,0,1,0,0,0,1,4,1
12_105,1,6,75.99999845027924,63.599998474121094,4.399999976158142,0.0,8.0,0.0,63.599998474121094,"1,2,215,303,319","Coarse-Grained Soil: Silty Sand with Gravel,Crushed Stone,HMAC,Hot Mixed, Hot Laid AC, Dense Graded,Hot Mixed, Hot Laid AC, Open Graded",1930.3999606370926,1615.4399612426757,111.75999939441681,0.0,203.2,0.0,1615.4399612426757,"Coarse-Grained Soil: Silty Sand with Gravel | Subgrade | Subgrade (untreated) | 215 | 7 | SS || Crushed Stone | Base Layer | Unbound (granular) base | 303 | 5 | GB || HMAC | Base Layer | Bound (treated) base | 319 | 5 | TB || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Hot Mixed, Hot Laid AC, Open Graded | Friction Course | Asphalt concrete layer | 2 | 9 | AC",1,0,1,0,1,1,0,0,1,4,2
12_106,1,6,107.59999871253967,87.5999984741211,7.700000047683716,0.0,12.300000190734863,0.0,87.5999984741211,"1,2,215,303,319","Coarse-Grained Soil: Silty Sand with Gravel,Crushed Stone,HMAC,Hot Mixed, Hot Laid AC, Dense Graded,Hot Mixed, Hot Laid AC, Open Graded",2733.0399672985077,2225.039961242676,195.58000121116638,0.0,312.4200048446655,0.0,2225.039961242676,"Coarse-Grained Soil: Silty Sand with Gravel | Subgrade | Subgrade (untreated) | 215 | 7 | SS || Crushed Stone | Base Layer | Unbound (granular) base | 303 | 5 | GB || HMAC | Base Layer | Bound (treated) base | 319 | 5 | TB || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Hot Mixed, Hot Laid AC, Open Graded | Friction Course | Asphalt concrete layer | 2 | 9 | AC",1,0,1,0,1,1,0,0,1,4,2
12_1060,1,4,15.0,11.0,4.0,0.0,11.0,0.0,0.0,"1,259,337","Coarse-Grained Soil: Well-Graded Gravel with Sand,Hot Mixed, Hot Laid AC, Dense Graded,Limerock, Caliche",381.0,279.4,101.6,0.0,279.4,0.0,0.0,"Coarse-Grained Soil: Well-Graded Gravel with Sand | Subgrade | Subgrade (untreated) | 259 | 7 | SS || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Limerock, Caliche | Base Layer | Unbound (granular) base | 337 | 5 | GB",1,0,1,0,1,1,0,0,1,2,2
12_107,1,5,117.69999837875366,105.5999984741211,4.299999952316284,0.0,7.799999952316284,0.0,105.5999984741211,"1,2,205,303,325","Coarse-Grained Soils: Poorly Graded Sand with Silt and Gravel,Crushed Stone,Hot Mixed, Hot Laid AC, Dense Graded,Hot Mixed, Hot Laid AC, Open Graded,Open Graded, Hot Laid, Central Plant Mix",2989.5799588203427,2682.2399612426757,109.2199987888336,0.0,198.1199987888336,0.0,2682.2399612426757,"Coarse-Grained Soils: Poorly Graded Sand with Silt and Gravel | Subgrade | Subgrade (untreated) | 205 | 7 | SS || Crushed Stone | Base Layer | Unbound (granular) base | 303 | 5 | GB || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Hot Mixed, Hot Laid AC, Open Graded | Friction Course | Asphalt concrete layer | 2 | 9 | AC || Open Graded, Hot Laid, Central Plant Mix | Base Layer | Bound (treated) base | 325 | 5 | TB",1,0,1,0,1,1,0,0,1,3,2
12_108,1,6,107.80000329017639,88.80000305175781,7.1000001430511475,0.0,11.900000095367432,0.0,88.80000305175781,"1,2,215,303,325","Coarse-Grained Soil: Silty Sand with Gravel,Crushed Stone,Hot Mixed, Hot Laid AC, Dense Graded,Hot Mixed, Hot Laid AC, Open Graded,Open Graded, Hot Laid, Central Plant Mix",2738.1200835704803,2255.520077514648,180.34000363349912,0.0,302.2600024223328,0.0,2255.520077514648,"Coarse-Grained Soil: Silty Sand with Gravel | Subgrade | Subgrade (untreated) | 215 | 7 | SS || Crushed Stone | Base Layer | Unbound (granular) base | 303 | 5 | GB || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Hot Mixed, Hot Laid AC, Open Graded | Friction Course | Asphalt concrete layer | 2 | 9 | AC || Open Graded, Hot Laid, Central Plant Mix | Base Layer | Bound (treated) base | 325 | 5 | TB",1,0,1,0,1,1,0,0,1,4,2
12_109,1,6,104.89999842643738,81.5999984741211,7.599999904632568,0.0,15.700000047683716,0.0,81.5999984741211,"1,2,205,303,325","Coarse-Grained Soils: Poorly Graded Sand with Silt and Gravel,Crushed Stone,Hot Mixed, Hot Laid AC, Dense Graded,Hot Mixed, Hot Laid AC, Open Graded,Open Graded, Hot Laid, Central Plant Mix",2664.459960031509,2072.639961242676,193.03999757766724,0.0,398.78000121116634,0.0,2072.639961242676,"Coarse-Grained Soils: Poorly Graded Sand with Silt and Gravel | Subgrade | Subgrade (untreated) | 205 | 7 | SS || Crushed Stone | Base Layer | Unbound (granular) base | 303 | 5 | GB || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Hot Mixed, Hot Laid AC, Open Graded | Friction Course | Asphalt concrete layer | 2 | 9 | AC || Open Graded, Hot Laid, Central Plant Mix | Base Layer | Bound (treated) base | 325 | 5 | TB",1,0,1,0,1,1,0,0,1,4,2
12_110,1,7,92.3000026717782,76.80000305175781,7.799999713897705,0.0,7.599999904632568,0.0,76.80000305175781,"1,2,215,319,325,74","Coarse-Grained Soil: Silty Sand with Gravel,HMAC,Hot Mixed, Hot Laid AC, Dense Graded,Hot Mixed, Hot Laid AC, Open Graded,Open Graded, Hot Laid, Central Plant Mix,Woven Geotextile",2344.4200678631664,1950.7200775146484,198.1199927330017,0.0,193.03999757766724,0.0,1950.7200775146484,"Coarse-Grained Soil: Silty Sand with Gravel | Subgrade | Subgrade (untreated) | 215 | 7 | SS || HMAC | Base Layer | Bound (treated) base | 319 | 5 | TB || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Hot Mixed, Hot Laid AC, Open Graded | Friction Course | Asphalt concrete layer | 2 | 9 | AC || Open Graded, Hot Laid, Central Plant Mix | Base Layer | Bound (treated) base | 325 | 5 | TB || Woven Geotextile | Interlayer | Engineering Fabric | 74 | 8 | EF",1,0,1,0,1,0,0,1,1,5,1
12_111,1,7,92.29999873787165,75.5999984741211,4.399999976158142,0.0,12.200000286102295,0.0,75.5999984741211,"1,2,215,319,325,74","Coarse-Grained Soil: Silty Sand with Gravel,HMAC,Hot Mixed, Hot Laid AC, Dense Graded,Hot Mixed, Hot Laid AC, Open Graded,Open Graded, Hot Laid, Central Plant Mix,Woven Geotextile",2344.41996794194,1920.2399612426757,111.75999939441681,0.0,309.8800072669983,0.0,1920.2399612426757,"Coarse-Grained Soil: Silty Sand with Gravel | Subgrade | Subgrade (untreated) | 215 | 7 | SS || HMAC | Base Layer | Bound (treated) base | 319 | 5 | TB || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Hot Mixed, Hot Laid AC, Open Graded | Friction Course | Asphalt concrete layer | 2 | 9 | AC || Open Graded, Hot Laid, Central Plant Mix | Base Layer | Bound (treated) base | 325 | 5 | TB || Woven Geotextile | Interlayer | Engineering Fabric | 74 | 8 | EF",1,0,1,0,1,0,0,1,1,5,1
12_112,1,7,113.10000167042017,92.4000015258789,4.5,0.0,16.100000143051147,0.0,92.4000015258789,"1,2,215,319,325,74","Coarse-Grained Soil: Silty Sand with Gravel,HMAC,Hot Mixed, Hot Laid AC, Dense Graded,Hot Mixed, Hot Laid AC, Open Graded,Open Graded, Hot Laid, Central Plant Mix,Woven Geotextile",2872.740042428672,2346.960038757324,114.3,0.0,408.94000363349915,0.0,2346.960038757324,"Coarse-Grained Soil: Silty Sand with Gravel | Subgrade | Subgrade (untreated) | 215 | 7 | SS || HMAC | Base Layer | Bound (treated) base | 319 | 5 | TB || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Hot Mixed, Hot Laid AC, Open Graded | Friction Course | Asphalt concrete layer | 2 | 9 | AC || Open Graded, Hot Laid, Central Plant Mix | Base Layer | Bound (treated) base | 325 | 5 | TB || Woven Geotextile | Interlayer | Engineering Fabric | 74 | 8 | EF",1,0,1,0,1,0,0,1,1,5,1
12_1370,1,4,27.200000047683716,14.800000190734863,1.7000000476837158,0.0,10.699999809265137,14.800000190734863,0.0,"1,204,309,337","Coarse-Grained Soils: Poorly Graded Sand with Silt,Fine-Grained Soils,Hot Mixed, Hot Laid AC, Dense Graded,Limerock, Caliche",690.8800012111664,375.9200048446655,43.18000121116638,0.0,271.77999515533446,375.9200048446655,0.0,"Coarse-Grained Soils: Poorly Graded Sand with Silt | Subgrade | Subgrade (untreated) | 204 | 7 | SS || Fine-Grained Soils | Subbase Layer | Unbound (granular) subbase | 309 | 6 | GS || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Limerock, Caliche | Base Layer | Unbound (granular) base | 337 | 5 | GB",1,0,1,0,1,1,1,0,1,2,2
12_161,1,5,99.19999980926514,84.0,5.0,0.0,10.199999809265137,0.0,84.0,"1,2,215,303","Coarse-Grained Soil: Silty Sand with Gravel,Crushed Stone,Hot Mixed, Hot Laid AC, Dense Graded,Hot Mixed, Hot Laid AC, Open Graded",2519.6799951553344,2133.6,127.0,0.0,259.0799951553345,0.0,2133.6,"Coarse-Grained Soil: Silty Sand with Gravel | Subgrade | Subgrade (untreated) | 215 | 7 | SS || Crushed Stone | Base Layer | Unbound (granular) base | 303 | 5 | GB || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Hot Mixed, Hot Laid AC, Open Graded | Friction Course | Asphalt concrete layer | 2 | 9 | AC",1,0,1,0,1,1,0,0,1,3,2
12_3804,1,3,18.699999809265137,12.0,12.0,0.0,6.699999809265137,0.0,0.0,"202,339,4","Coarse-Grained Soils: Poorly Graded Sand,Portland Cement Concrete (JPCP),Soil Cement",474.97999515533445,304.79999999999995,304.79999999999995,0.0,170.17999515533447,0.0,0.0,Coarse-Grained Soils: Poorly Graded Sand | Subgrade | Subgrade (untreated) | 202 | 7 | SS || Portland Cement Concrete (JPCP) | Original Surface Layer | Portland cement concrete layer | 4 | 3 | PC || Soil Cement | Base Layer | Bound (treated) base | 339 | 5 | TB,0,1,0,1,1,0,0,0,1,3,0
12_3811,1,4,32.59999895095825,16.799999237060547,9.399999618530273,0.0,6.400000095367432,16.799999237060547,0.0,"216,309,339,4","Coarse-Grained Soil: Clayey Sand,Fine-Grained Soils,Portland Cement Concrete (JPCP),Soil Cement",828.0399733543395,426.71998062133787,238.75999031066894,0.0,162.56000242233276,426.71998062133787,0.0,Coarse-Grained Soil: Clayey Sand | Subgrade | Subgrade (untreated) | 216 | 7 | SS || Fine-Grained Soils | Subbase Layer | Unbound (granular) subbase | 309 | 6 | GS || Portland Cement Concrete (JPCP) | Original Surface Layer | Portland cement concrete layer | 4 | 3 | PC || Soil Cement | Base Layer | Bound (treated) base | 339 | 5 | TB,0,1,0,1,1,0,1,0,1,3,1
12_3995,1,5,29.800000309944153,12.800000190734863,5.0000001192092896,0.0,12.800000190734863,12.0,0.0,"1,202,308,309","Coarse-Grained Soils: Poorly Graded Sand,Fine-Grained Soils,Hot Mixed, Hot Laid AC, Dense Graded,Soil-Aggregate Mixture (Predominantly Coarse-Grained)",756.9200078725814,325.1200048446655,127.00000302791595,0.0,325.1200048446655,304.79999999999995,0.0,"Coarse-Grained Soils: Poorly Graded Sand | Subgrade | Subgrade (untreated) | 202 | 7 | SS || Fine-Grained Soils | Subbase Layer | Unbound (granular) subbase | 309 | 6 | GS || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Soil-Aggregate Mixture (Predominantly Coarse-Grained) | Base Layer | Unbound (granular) base | 308 | 5 | GB",1,0,1,0,1,1,1,0,1,3,2
12_3996,1,4,23.800000190734863,14.0,1.5,0.0,8.300000190734863,14.0,0.0,"1,204,309,337","Coarse-Grained Soils: Poorly Graded Sand with Silt,Fine-Grained Soils,Hot Mixed, Hot Laid AC, Dense Graded,Limerock, Caliche",604.5200048446656,355.59999999999997,38.099999999999994,0.0,210.8200048446655,355.59999999999997,0.0,"Coarse-Grained Soils: Poorly Graded Sand with Silt | Subgrade | Subgrade (untreated) | 204 | 7 | SS || Fine-Grained Soils | Subbase Layer | Unbound (granular) subbase | 309 | 6 | GS || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Limerock, Caliche | Base Layer | Unbound (granular) base | 337 | 5 | GB",1,0,1,0,1,1,1,0,1,2,2
12_3997,1,4,28.59999990463257,13.800000190734863,3.0999999046325684,0.0,11.699999809265137,13.800000190734863,0.0,"1,204,308,309","Coarse-Grained Soils: Poorly Graded Sand with Silt,Fine-Grained Soils,Hot Mixed, Hot Laid AC, Dense Graded,Soil-Aggregate Mixture (Predominantly Coarse-Grained)",726.4399975776672,350.5200048446655,78.73999757766722,0.0,297.17999515533444,350.5200048446655,0.0,"Coarse-Grained Soils: Poorly Graded Sand with Silt | Subgrade | Subgrade (untreated) | 204 | 7 | SS || Fine-Grained Soils | Subbase Layer | Unbound (granular) subbase | 309 | 6 | GS || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Soil-Aggregate Mixture (Predominantly Coarse-Grained) | Base Layer | Unbound (granular) base | 308 | 5 | GB",1,0,1,0,1,1,1,0,1,2,2
