scenario_id,num_closed_nodes,closed_node_ids,delta_vht_proxy,connectivity_loss_pct,disconnected_od_pct,disruption_score
scenario_0403,3,26_0118;31_0902;8_0220,0.0,1.2659356447786152e-05,0.0,0.0
scenario_0404,4,38_0218;4_0262;4_AA60;4_BA02,0.0,0.00727595084575583,0.0,0.0
scenario_0405,4,20_0104;20_0105;20_0109;20_0110,0.0,2.5482397265408352e-05,0.0,0.0
scenario_0406,4,6_0203;6_0507;6_0604;6_0606,0.0,6.588861950396208e-05,0.0,0.0
scenario_0407,1,39_0110,0.0,5.408302450993219e-06,0.0,0.0
scenario_0408,2,20_0102;20_0164,0.0,3.736572460111276e-06,0.0,0.0
scenario_0409,5,55_0216;55_0220;55_0221;55_0260;55_0263,0.0,1.9895911433698288e-05,0.0,0.0
scenario_0410,2,39_0207;39_0263,27.291133811347464,1.711230942735842e-05,0.0,27.291600825673864
scenario_0411,2,27_3009;4_0262,0.0,0.002633863409482129,0.0,0.0
scenario_0412,4,20_0110;26_0213;27_2023;40_0122,0.0,0.0013793237490762333,0.0,0.0
scenario_0413,4,49_C444;49_C449;49_C450;49_C451,0.0,0.0017332630305876284,0.0,0.0
scenario_0414,5,51_0114;51_0119;51_0120;51_0121;51_0123,0.0,2.3116200902117967e-05,0.0,0.0
scenario_0415,3,32_0103;32_0106;32_0201,2717637901.688345,1.1704378057419973e-05,0.05180911245503646,2858468117.61041
scenario_0416,4,37_0204;37_0205;37_0207;37_0212,0.0,3.246699481329607e-05,0.0,0.0
scenario_0417,1,19_0106,0.0,1.3943791151715956e-06,0.0,0.0
scenario_0418,4,31_0123;48_0116;4_BA02;6_0203,839897369.4164512,0.003683842849125041,0.03034347785767714,868476826.5663843
scenario_0419,1,29_A808,0.0,0.0,0.0,0.0
scenario_0420,4,48_0001;48_0113;48_0160;48_0903,4200872548.0581384,0.0003954869963105345,0.1517173620280141,4839879239.731336
scenario_0421,2,39_0102;39_0160,0.0,1.4673908027118543e-05,0.0,0.0
scenario_0422,2,5_0216;8_0215,0.0,2.79751326659472e-05,0.0,0.0
scenario_0423,5,27_1003;27_1017;27_2018;27_2023;27_3010,0.0,0.007606158579692823,0.0,0.0
scenario_0424,2,5_3071;5_A310,0.0,0.001407945846856995,0.0,0.0
scenario_0425,1,46_0803,0.0,2.37181900009098e-07,0.0,0.0
scenario_0426,2,10_0109;4_0261,0.0,2.5372994625461054e-05,0.0,0.0
scenario_0427,5,19_0214;19_0215;19_0216;19_0219;19_0220,0.0,5.608364517939446e-05,0.0,0.0
scenario_0428,5,55_0216;55_0217;55_0220;55_0223;55_0261,0.0,1.989586396222709e-05,0.0,0.0
scenario_0429,2,48_0118;4_0214,840107040.7988398,3.967821239359015e-05,0.03034347785767714,865632144.1349962
scenario_0430,1,40_0116,0.0,1.2892464368308154e-06,0.0,0.0
scenario_0431,5,12_0103;12_0104;12_0106;12_0107;12_0112,0.0,3.9142154191540435e-05,0.0,0.0
scenario_0432,1,4_BA60,0.0,0.003647281179790074,0.0,0.0
scenario_0433,1,51_0113,0.0,3.4690851298257996e-06,0.0,0.0
scenario_0434,3,49_C446;49_C449;49_C452,0.0,0.0012999472729408046,0.0,0.0
scenario_0435,5,4_0260;4_0263;4_0265;4_0266;4_0267,0.0,0.00014446399164169677,0.0,0.0
scenario_0436,4,37_A960;37_A961;37_A962;37_A963,0.0,0.0013446853918090973,0.0,0.0
scenario_0437,1,27_2023,0.0,0.0013581584288033799,0.0,0.0
scenario_0438,4,32_0103;32_0109;32_0112;32_0206,5715357600.479088,1.6387991456312534e-05,0.10492187335791171,6315117290.06326
scenario_0439,1,53_0203,0.0,5.9275760112553755e-06,0.0,0.0
scenario_0440,1,12_AA03,0.0,7.248461228126502e-05,0.0,0.0
scenario_0441,1,55_0121,0.0,2.952086824437039e-06,0.0,0.0
scenario_0442,4,8_0214;8_0215;8_0504;8_0812,0.0,2.6067759704484494e-05,0.0,0.0
scenario_0443,4,30_0120;30_0122;30_0124;30_0902,0.0,8.04057121184254e-06,0.0,0.0
scenario_0444,4,30_0121;32_0202;48_3835;4_0222,2784748336.6528735,0.0007657495576924855,0.053114746896852215,2934791959.532698
scenario_0445,5,30_0115;4_0219;4_7079;5_0224;6_0207,0.0,0.0003992691382797009,0.0,0.0
scenario_0446,3,22_0122;22_0705;22_0708,0.0,2.577587142593707e-05,0.0,0.0
scenario_0447,1,20_0206,0.0,1.0108825136634358e-05,0.0,0.0
scenario_0448,4,55_0115;55_0124;55_0221;55_0259,0.0,1.3859381296388307e-05,0.0,0.0
scenario_0449,3,29_A801;29_A802;29_A807,0.0,0.0,0.0,0.0
scenario_0450,5,35_0103;35_0105;35_0112;35_0503;35_0902,0.0,2.2906117778220825e-05,0.0,0.0
scenario_0451,3,38_0215;38_0217;38_0261,0.0,2.2163644850303754e-05,0.0,0.0
scenario_0452,1,32_0210,1.2911651789942362,3.632125522901042e-06,0.0,1.2911698686682374
scenario_0453,1,8_A444,0.0,0.00044845058780462743,0.0,0.0
scenario_0454,3,41_AA01;41_AA59;41_AA60,0.0,0.0011321166063752441,0.0,0.0
scenario_0455,5,35_0101;35_0102;35_0107;35_0109;35_0111,0.0,1.2811558056768924e-05,0.0,0.0
scenario_0456,1,36_0801,0.0,8.566071441062917e-08,0.0,0.0
scenario_0457,5,10_0159;12_0111;32_7084;4_AA02;4_BA61,2494710151.0848804,0.008630046171839045,0.07157137988553916,2694789462.801705
scenario_0458,1,37_0204,0.0,8.604761146946416e-06,0.0,0.0
scenario_0459,1,49_E444,0.0,0.0002676067543261329,0.0,0.0
scenario_0460,1,8_A412,0.0,0.00044845058780462743,0.0,0.0
scenario_0461,1,32_0208,0.8106589111712691,3.632278961940294e-06,0.0,0.8106618557105776
scenario_0462,4,48_F310;48_F320;48_F330;48_F340,0.0,0.0008739521857092925,0.0,0.0
scenario_0463,1,26_0221,0.0,7.562727083687548e-06,0.0,0.0
scenario_0464,5,26_0124;26_0159;26_0213;26_0214;26_0259,0.0,4.100906452908504e-05,0.0,0.0
scenario_0465,3,22_0115;22_0118;22_0119,0.0,6.35201740861735e-06,0.0,0.0
scenario_0466,5,8_0217;8_0220;8_0223;8_0224;8_0259,0.0,3.739822824289085e-05,0.0,0.0
scenario_0467,4,26_0216;26_0219;26_0222;26_0259,0.0,3.3495193038968196e-05,0.0,0.0
scenario_0468,3,1_0105;1_0162;1_0509,469724839.08514225,1.0480798834033855e-05,0.015168254540027837,476854668.09970516
scenario_0469,1,32_AA62,3334293379.331087,0.0014179158151658156,0.0670158749999779,3562471714.9685497
scenario_0470,3,37_A960;4_0116;4_0215,0.0,0.0003684858050952977,0.0,0.0
scenario_0471,5,51_0119;51_0120;51_0122;51_0124;51_0159,0.0,2.311617612882344e-05,0.0,0.0
scenario_0472,5,26_0114;26_0115;26_0124;26_0216;26_0219,0.0,2.6917512159663204e-05,0.0,0.0
scenario_0473,2,26_0120;49_C454,0.0,0.0004368496747009232,0.0,0.0
scenario_0474,3,39_0262;39_0263;39_0264,1047.4313820904888,2.2493404540413486e-05,0.0,1047.4549423882943
scenario_0475,3,30_0903;5_0217;5_0222,0.0,4.2211380715806435e-05,0.0,0.0
scenario_0476,4,49_D449;49_D454;49_D459;49_D461,0.0,0.001655996111607605,0.0,0.0
scenario_0477,1,6_0201,0.0,2.471035523243792e-05,0.0,0.0
scenario_0478,4,37_0203;4_0262;4_BA02;8_0259,0.0,0.0036949934454164612,0.0,0.0
scenario_0479,6,19_0221;39_0207;4_0217;8_A410;8_A444;8_A446,0.0,0.0014010954084399119,0.0,0.0
scenario_0480,6,1_0105;1_0163;4_0219;4_0224;4_0262;6_0212,469818091.40260625,0.00012713993577573302,0.015166480086679455,477003310.7721929
scenario_0481,5,49_7086;49_D431;49_D440;49_D444;49_D450,255916093.0193745,0.0030766083617431716,0.006591643800409785,258390354.33903885
scenario_0482,4,12_AA01;12_AA02;12_AA03;12_AA61,0.0,0.0002899384491251711,0.0,0.0
scenario_0483,4,12_0104;12_0112;37_0203;55_6352,0.0,0.0008892713737722602,0.0,0.0
scenario_0484,4,39_0101;39_0104;39_0106;39_0107,0.0,2.7793351056848437e-05,0.0,0.0
scenario_0485,4,4_0263;4_0264;4_0267;4_0903,0.0,9.213743292280085e-05,0.0,0.0
scenario_0486,4,10_0102;20_0211;4_0114;8_0214,0.0,1.8417458912955986e-05,0.0,0.0
scenario_0487,2,31_0117;31_0120,0.0,2.492069503867711e-06,0.0,0.0
scenario_0488,3,38_0214;38_0218;38_0223,0.0,2.216274289357223e-05,0.0,0.0
scenario_0489,1,10_0205,0.0,3.864203728665139e-06,0.0,0.0
scenario_0490,3,10_0106;10_0205;10_0209,0.0,1.0103224159951907e-05,0.0,0.0
scenario_0491,5,20_0161;20_0259;35_0110;51_0119;53_0212,0.0,2.270842884044555e-05,0.0,0.0
scenario_0492,3,40_0118;40_0160;40_0506,0.0,4.258383665134424e-06,0.0,0.0
scenario_0493,1,37_2825,0.0,8.736521259944396e-05,0.0,0.0
scenario_0494,3,22_0115;22_0116;22_0121,0.0,6.352050093805239e-06,0.0,0.0
scenario_0495,2,12_3995;12_4106,0.0,0.00178089805210091,0.0,0.0
scenario_0496,3,10_0207;27_3012;4_0267,0.0,0.002637277450148745,0.0,0.0
scenario_0497,4,28_1001;37_0206;40_4158;6_0201,3875417.081512871,0.0007311697055275568,0.0,3878250.669079157
scenario_0498,4,20_0102;20_0204;20_0205;20_0210,0.0,2.923139607780012e-05,0.0,0.0
scenario_0499,4,29_AA64;29_AA65;29_AA66;29_AA67,0.0,0.003617518339704251,0.0,0.0
scenario_0500,3,12_0109;12_0112;12_0503,0.0,1.8790490340592214e-05,0.0,0.0
scenario_0501,3,4_0213;4_0263;4_0268,0.0,9.353180542304163e-05,0.0,0.0
scenario_0502,3,37_0203;37_0208;37_0210,0.0,2.3862663892093572e-05,0.0,0.0
scenario_0503,3,49_E448;49_E459;49_E462,0.0,0.000796147653618462,0.0,0.0
scenario_0504,6,32_AA01;38_0214;39_0263;49_C456;53_0204;6_0204,3334691237.831597,0.0020145696429805238,0.0670158749999779,3564886456.7260895
scenario_0505,2,32_0201;32_0205,0.0,7.262400698926363e-06,0.0,0.0
scenario_0506,5,20_0203;32_0205;49_D455;4_0215;51_0115,0.0,0.0005644177506223258,0.0,0.0
scenario_0507,3,40_0122;40_0124;40_0605,0.0,8.916764069333283e-06,0.0,0.0
scenario_0508,2,4_0219;53_0205,0.0,3.6291969525925616e-05,0.0,0.0
scenario_0509,3,10_0107;26_0214;37_A963,0.0,0.00035186240335616237,0.0,0.0
scenario_0510,1,35_0110,0.0,2.562171531828028e-06,0.0,0.0
scenario_0511,3,4_0219;4_0505;4_0559,0.0,4.0602442546333606e-05,0.0,0.0
scenario_0512,4,19_0102;19_0112;19_0220;19_0608,0.0,2.2608865490991725e-05,0.0,0.0
scenario_0513,3,53_0202;53_0212;53_0259,0.0,1.7779355748537284e-05,0.0,0.0
scenario_0514,5,1_0103;1_0105;1_0106;1_0112;1_0161,1248200544.3294406,1.8155660238439175e-05,0.03795160685798947,1295594422.5727522
scenario_0515,6,10_0202;12_0103;20_0110;20_0259;4_AA61;53_0212,0.0,0.003621530023064534,0.0,0.0
scenario_0516,5,35_0103;35_0104;35_0108;35_0109;35_0111,0.0,1.2811091124942386e-05,0.0,0.0
scenario_0517,3,32_AA01;32_AA61;32_AA62,10003358915.661879,0.004253747445497114,0.20104762499993367,12057062230.1115
scenario_0518,2,28_1001;39_0105,3875417.081512871,0.000276748137521321,0.0,3876489.5959722977
scenario_0519,3,38_0219;4_0162;6_0208,0.0,3.570100144090205e-05,0.0,0.0
scenario_0520,5,27_1004;27_1020;27_3009;27_3012;27_4055,0.0,0.009995186805709433,0.0,0.0
scenario_0521,4,49_D431;49_D444;49_D454;49_D461,0.0,0.001849421886938707,0.0,0.0
scenario_0522,5,6_0202;6_0205;6_0208;6_0209;6_0212,0.0,0.00013787636498530098,0.0,0.0
scenario_0523,3,29_AA01;48_0122;4_0266,839990376.9855783,0.0009428676715549367,0.03034347785767714,866270606.161179
scenario_0524,4,5_0113;5_0117;5_0119;5_0123,0.0,0.0019914101398865736,0.0,0.0
scenario_0525,2,55_0805;55_0806,0.0,1.3321779626096486e-06,0.0,0.0
scenario_0526,2,10_0208;10_0210,0.0,7.729172836423714e-06,0.0,0.0
scenario_0527,2,26_0121;26_0124,0.0,7.064501641673715e-06,0.0,0.0
scenario_0528,4,10_0102;10_0110;10_0111;10_0160,0.0,9.503141696010076e-06,0.0,0.0
scenario_0529,2,35_0111;4_0213,0.0,3.4144397117574776e-05,0.0,0.0
scenario_0530,2,55_0118;55_0122,0.0,5.902001118829325e-06,0.0,0.0
scenario_0531,2,56_7775;56_B350,2199582.111467336,8.434407776802821e-05,0.0,2199767.633192003
scenario_0532,2,22_0116;22_0124,0.0,4.234831754712509e-06,0.0,0.0
scenario_0533,1,5_0222,0.0,2.012062638434564e-05,0.0,0.0
scenario_0534,4,27_2023;53_0206;55_0119;6_0206,0.0,0.0013946103120953124,0.0,0.0
scenario_0535,2,28_1001;28_3091,3875417.081512871,0.0004167839321291833,0.0,3877032.293082745
scenario_0536,4,8_A413;8_A414;8_A415;8_A444,0.0,0.0017938023512182877,0.0,0.0
scenario_0537,3,31_0115;31_0903;31_0904,0.0,3.737684017401932e-06,0.0,0.0
scenario_0538,1,8_A446,0.0,0.0004523843648907011,0.0,0.0
scenario_0539,1,41_7081,0.0,0.0019071887978148183,0.0,0.0
scenario_0540,2,55_0117;55_C901,0.0,0.0004526905856409025,0.0,0.0
scenario_0541,4,49_E431;49_E451;49_E452;49_E454,0.0,0.0010310937410777932,0.0,0.0
scenario_0542,4,39_0104;39_0112;39_0206;39_0263,109558500.85512358,2.8498242589658496e-05,0.0,109561623.07985872
scenario_0543,5,12_0105;24_2401;39_0111;4_0216;55_C903,0.0,0.0011190530797000608,0.0,0.0
scenario_0544,6,31_0115;38_0224;48_0160;55_0260;6_0202;8_0221,0.0,5.6137682418744284e-05,0.0,0.0
scenario_0545,1,55_0260,0.0,3.979191780967284e-06,0.0,0.0
scenario_0546,4,1_4126;38_0259;4_0221;4_0903,3526766378.3182282,0.0019906678266233824,0.11385558303851898,3935329040.923632
scenario_0547,5,49_D441;49_D443;49_D459;49_D460;49_D461,0.0,0.0020666017048546204,0.0,0.0
scenario_0548,4,4_0122;4_0163;4_A901;4_A902,0.0,0.0003171559540467994,0.0,0.0
scenario_0549,5,49_D431;49_D452;49_D454;49_D459;49_D461,0.0,0.002276994653460429,0.0,0.0
scenario_0550,3,26_0114;26_0115;26_0117,0.0,1.1792391459541918e-05,0.0,0.0
scenario_0551,5,49_7086;49_D410;49_D443;49_D444;49_D451,255916093.0193745,0.0029578381488204464,0.006591643800409785,258359959.13018057
scenario_0552,4,1_0102;4_AA60;4_BA03;51_0114,234483636.89987507,0.007245358149568171,0.007573309771384454,237958372.04799154
scenario_0553,2,49_C431;6_0209,0.0,0.0006775490613758484,0.0,0.0
scenario_0554,1,35_0801,0.0,6.485145753742927e-12,0.0,0.0
scenario_0555,2,35_0801;35_0802,0.0,1.2970291507485854e-11,0.0,0.0
scenario_0556,2,26_0124;26_0605,0.0,6.778382435346231e-06,0.0,0.0
scenario_0557,4,34_0801;34_0802;34_0859;34_0860,0.0,2.594069403727417e-11,0.0,0.0
scenario_0558,4,32_0102;32_0104;32_0110;32_0202,5502715967.572085,1.638892233679634e-05,0.104926897010095,6080189062.761961
scenario_0559,4,27_1003;27_1004;27_2023;27_3010,0.0,0.0062492841218270145,0.0,0.0
scenario_0560,3,38_0215;39_0262;5_0224,0.0,3.560985207295975e-05,0.0,0.0
scenario_0561,2,19_0220;22_0117,0.0,1.333408690995519e-05,0.0,0.0
scenario_0562,4,1_0161;49_E443;4_AA61;53_0208,337251649.36989224,0.0038648276405985893,0.007595398748550228,341116629.62178504
scenario_0563,5,48_0901;4_0223;4_0224;6_0212;8_0217,3640730029.68808,0.0001043808626042253,0.1314865736372482,4119817169.3710103
scenario_0564,2,39_0211;39_0261,334.53632052907903,1.6201991896669377e-05,0.0,334.5417406838333
scenario_0565,4,32_0101;32_0202;32_0207;32_0210,3213494909.6183715,1.5579957152622725e-05,0.053114746896852215,3384228944.5100765
scenario_0566,5,4_0213;4_0262;4_0265;4_0267;4_0268,0.0,0.00015547888860201198,0.0,0.0
scenario_0567,2,10_0103;10_0108,0.0,4.7512035931118746e-06,0.0,0.0
scenario_0568,3,27_3012;32_AA62;55_0216,3334293379.331087,0.004024940389640963,0.0670158749999779,3571164299.7469754
scenario_0569,5,38_0219;38_0224;38_0259;38_0262;38_0264,0.0,3.694057904501946e-05,0.0,0.0
scenario_0570,2,12_AA02;12_AA03,0.0,0.00014496922456264105,0.0,0.0
scenario_0571,4,53_0205;53_0206;53_0209;53_0211,29906909.043767862,2.3703948584308243e-05,0.0,29907617.955602154
scenario_0572,5,22_0116;29_AA67;38_0262;4_0221;4_0260,0.0,0.0009672264896573024,0.0,0.0
scenario_0573,6,19_0221;27_3007;37_0202;4_0262;4_BA03;53_A810,0.0,0.006303159454656426,0.0,0.0
scenario_0574,1,4_0266,0.0,3.0366715851881665e-05,0.0,0.0
scenario_0575,3,12_0108;12_0503;12_0565,0.0,1.4097679163382892e-05,0.0,0.0
scenario_0576,5,19_0213;26_0116;4_0116;4_AA03;6_0208,0.0,0.0036333741955748566,0.0,0.0
scenario_0577,2,19_0223;5_0220,0.0,3.13373459259747e-05,0.0,0.0
scenario_0578,1,49_E430,0.0,0.0002676067543261329,0.0,0.0
scenario_0579,4,8_0214;8_0222;8_0224;8_0503,0.0,2.8638275048176176e-05,0.0,0.0
scenario_0580,2,32_0107;32_0209,0.028372349122702104,6.9512863737353214e-06,0.0,0.028372546347025948
scenario_0581,2,49_C456;49_D446,0.0,0.0009645231462238613,0.0,0.0
scenario_0582,6,10_0101;12_0112;19_0216;51_0120;55_0117;6_0208,0.0,5.657082366339328e-05,0.0,0.0
scenario_0583,5,48_1068;48_1109;48_3579;48_F310;48_F350,0.0,0.00113393930112482,0.0,0.0
scenario_0584,6,12_0102;26_0124;49_E448;4_0268;51_0117;8_0812,0.0,0.0003180510571493267,0.0,0.0
scenario_0585,4,49_7085;49_E440;49_E451;49_E461,859815754.0147918,0.0014588935774687561,0.022568079811832967,880474524.2562078
scenario_0586,2,10_0203;10_0208,0.0,7.731468454785784e-06,0.0,0.0
scenario_0587,3,55_0114;55_0218;55_0266,0.0,1.0910091393423471e-05,0.0,0.0
scenario_0588,1,51_0124,0.0,4.6228042217544285e-06,0.0,0.0
scenario_0589,4,4_1025;4_AA01;4_AA02;4_AA59,0.0,0.014767173512255982,0.0,0.0
scenario_0590,4,4_0215;4_0216;4_0223;4_0261,0.0,0.00011531121481700435,0.0,0.0
scenario_0591,2,19_0106;19_0110,0.0,2.788758230565236e-06,0.0,0.0
scenario_0592,1,6_0208,0.0,2.7575662262635525e-05,0.0,0.0
scenario_0593,2,22_0115;22_0123,0.0,4.234644463085857e-06,0.0,0.0
scenario_0594,3,4_0268;55_0262;5_0221,0.0,5.5681083428016365e-05,0.0,0.0
scenario_0595,3,5_0117;5_0215;5_0220,0.0,4.5354424488830425e-05,0.0,0.0
scenario_0596,1,41_AA60,0.0,0.00037740514675788095,0.0,0.0
scenario_0597,1,4_0262,0.0,3.1581834919580665e-05,0.0,0.0
scenario_0598,3,49_E440;49_E445;49_E449,0.0,0.0008028202629782877,0.0,0.0
scenario_0599,6,32_0211;42_1599;49_E450;4_0216;55_0223;8_0218,2373962851.2824802,0.0007840304429443945,0.045292870922010224,2483347703.42509
scenario_0600,3,8_A414;8_A431;8_A444,0.0,0.001349285540499845,0.0,0.0
scenario_0601,4,4_BA03;4_BA59;4_BA60;4_BA61,0.0,0.01458900611848235,0.0,0.0
scenario_0602,6,20_0161;26_0221;26_0224;4_0213;4_BA59;8_0222,0.0,0.003704040167760825,0.0,0.0
scenario_0603,1,49_C458,0.0,0.00043686752615224034,0.0,0.0
scenario_0604,1,4_0121,0.0,7.371569095138142e-07,0.0,0.0
scenario_0605,4,12_0102;12_0161;12_0561;12_0565,0.0,2.193000903782938e-05,0.0,0.0
scenario_0606,4,10_0105;10_0106;10_0201;10_0204,0.0,1.2480327012620585e-05,0.0,0.0
scenario_0607,3,37_0211;39_0903;51_0124,0.0,2.1084870517329435e-05,0.0,0.0
scenario_0608,1,28_3082,0.0,0.00023876391946453523,0.0,0.0
scenario_0609,4,37_0202;37_0205;37_0206;37_0208,0.0,2.8563334050324407e-05,0.0,0.0
scenario_0610,4,40_0118;40_0122;40_0501;40_0506,0.0,6.185258811575167e-06,0.0,0.0
scenario_0611,2,37_0205;37_0209,0.0,1.3305438309130224e-05,0.0,0.0
scenario_0612,2,4_0161;4_0163,0.0,1.4755667526733518e-06,0.0,0.0
scenario_0613,6,29_AA65;39_0265;49_C455;49_D441;4_0263;4_AA03,7272884.646466442,0.005377128053394298,0.0,7311991.878528058
scenario_0614,4,32_AA60;39_0901;53_0212;5_0219,3334460150.2252274,0.001451818982214359,0.0670158749999779,3562762947.386663
scenario_0615,2,37_0901;37_0903,0.0,4.417151502456029e-06,0.0,0.0
scenario_0616,4,56_7775;56_B310;56_B330;56_B350,2199582.111467336,0.00017696867695660146,0.0,2199971.3686034596
scenario_0617,4,1_0107;1_0108;1_0111;1_0163,940861249.3468995,1.4523692305146163e-05,0.03036042168284963,969439858.4014117
scenario_0618,2,4_0160;4_0265,0.0,3.110488639257447e-05,0.0,0.0
scenario_0619,3,5_0223;5_0224;5_0810,0.0,4.025154109210671e-05,0.0,0.0
scenario_0620,5,40_0114;40_0124;40_0501;40_0605;40_0608,0.0,1.5893275396083872e-05,0.0,0.0
scenario_0621,2,55_6352;55_6354,0.0,0.0017300221565603735,0.0,0.0
scenario_0622,4,30_0115;30_0506;30_0508;30_0805,0.0,9.755802644617617e-06,0.0,0.0
scenario_0623,1,19_0111,0.0,1.3943791151715956e-06,0.0,0.0
scenario_0624,2,31_0123;31_0124,0.0,2.490283489753331e-06,0.0,0.0
scenario_0625,4,48_1068;48_F330;48_F340;48_F350,0.0,0.0009600379539638215,0.0,0.0
scenario_0626,4,55_0114;55_0116;55_0120;55_0261,0.0,1.2833579857596256e-05,0.0,0.0
scenario_0627,5,39_0204;4_BA02;5_0120;6_0206;6_0211,0.0,0.0037102811679829983,0.0,0.0
scenario_0628,5,40_0115;40_0116;40_0117;40_0118;40_0160,0.0,6.445975630930967e-06,0.0,0.0
scenario_0629,3,27_1004;27_3005;27_3009,0.0,0.00532374327027052,0.0,0.0
scenario_0630,3,1_0111;37_A960;5_0114,235296336.31029537,0.00034491637359679306,0.007594075479225255,237164352.00726163
scenario_0631,3,39_0201;39_0202;39_0205,447.7767014813651,1.399641657129358e-05,0.0,447.78296875060994
scenario_0632,3,30_0121;30_0124;30_0903,0.0,6.0774394593510195e-06,0.0,0.0
scenario_0633,5,22_0114;22_0118;22_0119;22_0702;22_0703,0.0,3.0013425911801228e-05,0.0,0.0
scenario_0634,2,49_7085;49_E456,859815754.0147918,0.0009314062480755281,0.022568079811832967,880020982.3403523
scenario_0635,1,40_5021,0.0,0.0008641211778612767,0.0,0.0
scenario_0636,5,48_0121;4_0218;4_BA61;55_0265;8_A443,840486106.1491827,0.004142200699410181,0.03034347785767714,869470839.8375415
scenario_0637,3,35_0105;35_0509;35_0801,0.0,9.61393773823982e-06,0.0,0.0
scenario_0638,4,22_3056;38_0222;46_3052;55_0113,0.0,0.00021691393942468995,0.0,0.0
scenario_0639,3,5_0114;5_0121;5_0122,0.0,1.376643813200129e-05,0.0,0.0
scenario_0640,4,20_0107;20_0109;20_0111;20_0202,0.0,2.4717189817002883e-05,0.0,0.0
scenario_0641,4,51_0114;51_0116;51_0118;51_0159,0.0,1.8492633117261903e-05,0.0,0.0
scenario_0642,3,38_0216;38_0224;38_0260,0.0,2.2164546806813235e-05,0.0,0.0
scenario_0643,6,32_AA60;35_0109;4_0118;4_0263;6_0207;8_0215,3334460150.2252274,0.0014870118967432733,0.0670158749999779,3562880296.7577295
scenario_0644,2,39_0204;39_0259,109558500.85512358,9.331369029363934e-06,0.0,109559523.18592538
scenario_0645,3,10_0106;10_0204;10_0209,0.0,1.0104372033969966e-05,0.0,0.0
scenario_0646,3,26_0121;26_0124;26_0224,0.0,1.4627241176623507e-05,0.0,0.0
scenario_0647,3,20_0110;20_0159;20_0901,0.0,0.0018303094367444483,0.0,0.0
scenario_0648,6,19_0220;40_0124;4_0213;4_0264;51_0116;8_A441,0.0,0.000527528435630864,0.0,0.0
scenario_0649,2,29_A330;29_AA03,0.0,0.0013384735429435857,0.0,0.0
scenario_0650,1,26_0222,0.0,1.080697443356371e-05,0.0,0.0
scenario_0651,1,40_4158,0.0,0.0004297520860383486,0.0,0.0
scenario_0652,5,26_0213;26_0216;26_0217;26_0221;26_0224,0.0,4.851312111286976e-05,0.0,0.0
scenario_0653,1,1_0161,337251649.36989224,3.635986919325873e-06,0.007595398748550228,339814436.3680484
scenario_0654,5,32_0111;4_0267;53_0209;55_0114;5_0114,0.028221014621219783,4.7677441982418856e-05,0.0,0.02822236012700707
scenario_0655,4,48_0119;48_0160;48_0166;48_0902,4201230245.284269,3.141257175209855e-05,0.15171910616046758,4838769114.319647
scenario_0656,2,4_0221;4_0263,0.0,6.0729123609326585e-05,0.0,0.0
scenario_0657,2,55_0214;55_0261,0.0,7.958288619325238e-06,0.0,0.0
scenario_0658,6,20_0104;26_0223;32_AA03;37_A964;38_0223;6_0209,3334477620.7298384,0.0018029914455828244,0.0670158749999779,3563952590.776556
scenario_0659,4,55_0120;55_0214;55_0215;55_0259,0.0,1.48897015973537e-05,0.0,0.0
scenario_0660,5,1_4126;29_AA65;49_E444;4_0222;5_0222,3526766378.3182282,0.0031744028430500393,0.11385558303851898,3939503797.780403
scenario_0661,3,37_0259;51_0121;6_0206,0.0,4.08028631651014e-05,0.0,0.0
scenario_0662,3,29_AA66;4_0213;55_0266,0.0,0.0009398867751682083,0.0,0.0
scenario_0663,4,4_1022;4_1025;4_AA03;4_AA60,0.0,0.013706699602197503,0.0,0.0
scenario_0664,1,51_0123,0.0,4.622818748467594e-06,0.0,0.0
scenario_0665,5,49_C410;4_0216;4_0262;4_BA03;6_0208,0.0,0.004277877573139466,0.0,0.0
scenario_0666,4,37_0902;39_0212;55_0806;6_0210,0.0,3.968384929797786e-05,0.0,0.0
scenario_0667,4,40_0119;40_0120;40_0122;40_0124,0.0,5.586558724957058e-06,0.0,0.0
scenario_0668,1,1_0105,234514937.32426596,3.6148692799109483e-06,0.007573309771384454,236291839.33148202
scenario_0669,2,49_D441;49_D446,0.0,0.0008246046211488611,0.0,0.0
scenario_0670,3,49_E458;4_AA01;8_A446,0.0,0.004310245139780289,0.0,0.0
scenario_0671,1,8_A455,0.0,0.00044845058780462743,0.0,0.0
scenario_0672,1,19_0104,0.0,1.3943791151715956e-06,0.0,0.0
scenario_0673,5,37_0207;39_0109;49_E459;4_0262;8_0222,0.0,0.0003168679745320091,0.0,0.0
scenario_0674,1,53_0211,29906909.043767862,5.927835417751659e-06,0.0,29907086.327002525
scenario_0675,3,39_0101;39_0209;39_0265,0.2624345083197501,1.9721656116855613e-05,0.0,0.2624396839628764
scenario_0676,3,22_0122;22_0123;22_0707,0.0,1.6063496422247248e-05,0.0,0.0
scenario_0677,5,20_0103;20_0104;20_0109;20_0160;20_0211,0.0,2.8706682762114077e-05,0.0,0.0
scenario_0678,1,55_0213,0.0,3.979001895415557e-06,0.0,0.0
scenario_0679,5,20_0903;49_C452;4_0263;4_0266;5_0118,0.0,0.0005025177018730398,0.0,0.0
scenario_0680,5,4_0260;4_0264;4_0266;4_0267;4_0268,0.0,0.00014567683688115896,0.0,0.0
