source_project_id,target_project_id,source_node,target_node,overlap_start,overlap_end,edge_type
17_0607_19900605_3_1,17_0663_19900501_2_1,17_0607,17_0663,1990-06-05,2010-06-01,project_conflict
17_0607_19900605_3_1,17_0663_19900601_3_1,17_0607,17_0663,1990-06-05,2010-06-01,project_conflict
17_0607_19900605_3_1,17_0663_19971014_4_1,17_0607,17_0663,1997-10-14,2010-06-01,project_conflict
17_0607_19900605_3_1,17_0663_20080601_5_1,17_0607,17_0663,2008-06-01,2010-06-01,project_conflict
17_0607_19940501_4_1,17_0663_19870101_1_1,17_0607,17_0663,1994-05-01,2010-06-01,project_conflict
17_0607_19940501_4_1,17_0663_19900501_2_1,17_0607,17_0663,1994-05-01,2010-06-01,project_conflict
17_0607_19940501_4_1,17_0663_19900601_3_1,17_0607,17_0663,1994-05-01,2010-06-01,project_conflict
17_0607_19940501_4_1,17_0663_19971014_4_1,17_0607,17_0663,1997-10-14,2010-06-01,project_conflict
17_0607_19940501_4_1,17_0663_20080601_5_1,17_0607,17_0663,2008-06-01,2010-06-01,project_conflict
17_0607_19971014_5_1,17_0663_19870101_1_1,17_0607,17_0663,1997-10-14,2010-06-01,project_conflict
17_0607_19971014_5_1,17_0663_19900501_2_1,17_0607,17_0663,1997-10-14,2010-06-01,project_conflict
17_0607_19971014_5_1,17_0663_19900601_3_1,17_0607,17_0663,1997-10-14,2010-06-01,project_conflict
17_0607_19971014_5_1,17_0663_19971014_4_1,17_0607,17_0663,1997-10-14,2010-06-01,project_conflict
17_0607_19971014_5_1,17_0663_20080601_5_1,17_0607,17_0663,2008-06-01,2010-06-01,project_conflict
17_0607_20040822_6_1,17_0663_19870101_1_1,17_0607,17_0663,2004-08-22,2010-06-01,project_conflict
17_0607_20040822_6_1,17_0663_19900501_2_1,17_0607,17_0663,2004-08-22,2010-06-01,project_conflict
17_0607_20040822_6_1,17_0663_19900601_3_1,17_0607,17_0663,2004-08-22,2010-06-01,project_conflict
17_0607_20040822_6_1,17_0663_19971014_4_1,17_0607,17_0663,2004-08-22,2010-06-01,project_conflict
17_0607_20040822_6_1,17_0663_20080601_5_1,17_0607,17_0663,2008-06-01,2010-06-01,project_conflict
17_0607_20050321_7_1,17_0663_19870101_1_1,17_0607,17_0663,2005-03-21,2010-06-01,project_conflict
17_0607_20050321_7_1,17_0663_19900501_2_1,17_0607,17_0663,2005-03-21,2010-06-01,project_conflict
17_0607_20050321_7_1,17_0663_19900601_3_1,17_0607,17_0663,2005-03-21,2010-06-01,project_conflict
17_0607_20050321_7_1,17_0663_19971014_4_1,17_0607,17_0663,2005-03-21,2010-06-01,project_conflict
17_0607_20050321_7_1,17_0663_20080601_5_1,17_0607,17_0663,2008-06-01,2010-06-01,project_conflict
17_0607_20060126_8_1,17_0663_19870101_1_1,17_0607,17_0663,2006-01-26,2010-06-01,project_conflict
17_0607_20060126_8_1,17_0663_19900501_2_1,17_0607,17_0663,2006-01-26,2010-06-01,project_conflict
17_0607_20060126_8_1,17_0663_19900601_3_1,17_0607,17_0663,2006-01-26,2010-06-01,project_conflict
17_0607_20060126_8_1,17_0663_19971014_4_1,17_0607,17_0663,2006-01-26,2010-06-01,project_conflict
17_0607_20060126_8_1,17_0663_20080601_5_1,17_0607,17_0663,2008-06-01,2010-06-01,project_conflict
17_0607_20061023_9_1,17_0663_19870101_1_1,17_0607,17_0663,2006-10-23,2010-06-01,project_conflict
17_0607_20061023_9_1,17_0663_19900501_2_1,17_0607,17_0663,2006-10-23,2010-06-01,project_conflict
17_0607_20061023_9_1,17_0663_19900601_3_1,17_0607,17_0663,2006-10-23,2010-06-01,project_conflict
17_0607_20061023_9_1,17_0663_19971014_4_1,17_0607,17_0663,2006-10-23,2010-06-01,project_conflict
17_0607_20061023_9_1,17_0663_20080601_5_1,17_0607,17_0663,2008-06-01,2010-06-01,project_conflict
17_0607_20080301_10_1,17_0663_19870101_1_1,17_0607,17_0663,2008-03-01,2010-06-01,project_conflict
17_0607_20080301_10_1,17_0663_19900501_2_1,17_0607,17_0663,2008-03-01,2010-06-01,project_conflict
17_0607_20080301_10_1,17_0663_19900601_3_1,17_0607,17_0663,2008-03-01,2010-06-01,project_conflict
17_0607_20080301_10_1,17_0663_19971014_4_1,17_0607,17_0663,2008-03-01,2010-06-01,project_conflict
17_0607_20080301_10_1,17_0663_20080601_5_1,17_0607,17_0663,2008-06-01,2010-06-01,project_conflict
17_0607_19870101_1_1,17_0664_19870101_1_1,17_0607,17_0664,1987-01-01,2010-06-01,project_conflict
17_0607_19870101_1_1,17_0664_19900501_2_1,17_0607,17_0664,1990-05-01,2010-06-01,project_conflict
17_0607_19870101_1_1,17_0664_19900601_3_1,17_0607,17_0664,1990-06-01,2010-06-01,project_conflict
17_0607_19870101_1_1,17_0664_19971014_4_1,17_0607,17_0664,1997-10-14,2010-06-01,project_conflict
17_0607_19870101_1_1,17_0664_20080601_5_1,17_0607,17_0664,2008-06-01,2010-06-01,project_conflict
17_0607_19900501_2_1,17_0664_19870101_1_1,17_0607,17_0664,1990-05-01,2010-06-01,project_conflict
17_0607_19900501_2_1,17_0664_19900501_2_1,17_0607,17_0664,1990-05-01,2010-06-01,project_conflict
17_0607_19900501_2_1,17_0664_19900601_3_1,17_0607,17_0664,1990-06-01,2010-06-01,project_conflict
17_0607_19900501_2_1,17_0664_19971014_4_1,17_0607,17_0664,1997-10-14,2010-06-01,project_conflict
17_0607_19900501_2_1,17_0664_20080601_5_1,17_0607,17_0664,2008-06-01,2010-06-01,project_conflict
17_0607_19900605_3_1,17_0664_19870101_1_1,17_0607,17_0664,1990-06-05,2010-06-01,project_conflict
17_0607_19900605_3_1,17_0664_19900501_2_1,17_0607,17_0664,1990-06-05,2010-06-01,project_conflict
17_0607_19900605_3_1,17_0664_19900601_3_1,17_0607,17_0664,1990-06-05,2010-06-01,project_conflict
17_0607_19900605_3_1,17_0664_19971014_4_1,17_0607,17_0664,1997-10-14,2010-06-01,project_conflict
17_0607_19900605_3_1,17_0664_20080601_5_1,17_0607,17_0664,2008-06-01,2010-06-01,project_conflict
17_0607_19940501_4_1,17_0664_19870101_1_1,17_0607,17_0664,1994-05-01,2010-06-01,project_conflict
17_0607_19940501_4_1,17_0664_19900501_2_1,17_0607,17_0664,1994-05-01,2010-06-01,project_conflict
17_0607_19940501_4_1,17_0664_19900601_3_1,17_0607,17_0664,1994-05-01,2010-06-01,project_conflict
17_0607_19940501_4_1,17_0664_19971014_4_1,17_0607,17_0664,1997-10-14,2010-06-01,project_conflict
17_0607_19940501_4_1,17_0664_20080601_5_1,17_0607,17_0664,2008-06-01,2010-06-01,project_conflict
17_0607_19971014_5_1,17_0664_19870101_1_1,17_0607,17_0664,1997-10-14,2010-06-01,project_conflict
17_0607_19971014_5_1,17_0664_19900501_2_1,17_0607,17_0664,1997-10-14,2010-06-01,project_conflict
17_0607_19971014_5_1,17_0664_19900601_3_1,17_0607,17_0664,1997-10-14,2010-06-01,project_conflict
17_0607_19971014_5_1,17_0664_19971014_4_1,17_0607,17_0664,1997-10-14,2010-06-01,project_conflict
17_0607_19971014_5_1,17_0664_20080601_5_1,17_0607,17_0664,2008-06-01,2010-06-01,project_conflict
17_0607_20040822_6_1,17_0664_19870101_1_1,17_0607,17_0664,2004-08-22,2010-06-01,project_conflict
17_0607_20040822_6_1,17_0664_19900501_2_1,17_0607,17_0664,2004-08-22,2010-06-01,project_conflict
17_0607_20040822_6_1,17_0664_19900601_3_1,17_0607,17_0664,2004-08-22,2010-06-01,project_conflict
17_0607_20040822_6_1,17_0664_19971014_4_1,17_0607,17_0664,2004-08-22,2010-06-01,project_conflict
17_0607_20040822_6_1,17_0664_20080601_5_1,17_0607,17_0664,2008-06-01,2010-06-01,project_conflict
17_0607_20050321_7_1,17_0664_19870101_1_1,17_0607,17_0664,2005-03-21,2010-06-01,project_conflict
17_0607_20050321_7_1,17_0664_19900501_2_1,17_0607,17_0664,2005-03-21,2010-06-01,project_conflict
17_0607_20050321_7_1,17_0664_19900601_3_1,17_0607,17_0664,2005-03-21,2010-06-01,project_conflict
17_0607_20050321_7_1,17_0664_19971014_4_1,17_0607,17_0664,2005-03-21,2010-06-01,project_conflict
17_0607_20050321_7_1,17_0664_20080601_5_1,17_0607,17_0664,2008-06-01,2010-06-01,project_conflict
17_0607_20060126_8_1,17_0664_19870101_1_1,17_0607,17_0664,2006-01-26,2010-06-01,project_conflict
17_0607_20060126_8_1,17_0664_19900501_2_1,17_0607,17_0664,2006-01-26,2010-06-01,project_conflict
17_0607_20060126_8_1,17_0664_19900601_3_1,17_0607,17_0664,2006-01-26,2010-06-01,project_conflict
17_0607_20060126_8_1,17_0664_19971014_4_1,17_0607,17_0664,2006-01-26,2010-06-01,project_conflict
17_0607_20060126_8_1,17_0664_20080601_5_1,17_0607,17_0664,2008-06-01,2010-06-01,project_conflict
17_0607_20061023_9_1,17_0664_19870101_1_1,17_0607,17_0664,2006-10-23,2010-06-01,project_conflict
17_0607_20061023_9_1,17_0664_19900501_2_1,17_0607,17_0664,2006-10-23,2010-06-01,project_conflict
17_0607_20061023_9_1,17_0664_19900601_3_1,17_0607,17_0664,2006-10-23,2010-06-01,project_conflict
17_0607_20061023_9_1,17_0664_19971014_4_1,17_0607,17_0664,2006-10-23,2010-06-01,project_conflict
17_0607_20061023_9_1,17_0664_20080601_5_1,17_0607,17_0664,2008-06-01,2010-06-01,project_conflict
17_0607_20080301_10_1,17_0664_19870101_1_1,17_0607,17_0664,2008-03-01,2010-06-01,project_conflict
17_0607_20080301_10_1,17_0664_19900501_2_1,17_0607,17_0664,2008-03-01,2010-06-01,project_conflict
17_0607_20080301_10_1,17_0664_19900601_3_1,17_0607,17_0664,2008-03-01,2010-06-01,project_conflict
17_0607_20080301_10_1,17_0664_19971014_4_1,17_0607,17_0664,2008-03-01,2010-06-01,project_conflict
17_0607_20080301_10_1,17_0664_20080601_5_1,17_0607,17_0664,2008-06-01,2010-06-01,project_conflict
17_0607_19870101_1_1,17_0662_19870101_1_1,17_0607,17_0662,1987-01-01,2010-06-01,project_conflict
17_0607_19870101_1_1,17_0662_19900404_2_1,17_0607,17_0662,1990-04-04,2010-06-01,project_conflict
17_0607_19870101_1_1,17_0662_19900501_3_1,17_0607,17_0662,1990-05-01,2010-06-01,project_conflict
17_0607_19870101_1_1,17_0662_19900601_4_1,17_0607,17_0662,1990-06-01,2010-06-01,project_conflict
17_0607_19870101_1_1,17_0662_19971014_5_1,17_0607,17_0662,1997-10-14,2010-06-01,project_conflict
17_0607_19870101_1_1,17_0662_19980908_6_1,17_0607,17_0662,1998-09-08,2010-06-01,project_conflict
17_0607_19870101_1_1,17_0662_20010712_7_1,17_0607,17_0662,2001-07-12,2010-06-01,project_conflict
17_0607_19870101_1_1,17_0662_20020508_8_1,17_0607,17_0662,2002-05-08,2010-06-01,project_conflict
17_0607_19870101_1_1,17_0662_20060126_9_1,17_0607,17_0662,2006-01-26,2010-06-01,project_conflict
17_0607_19870101_1_1,17_0662_20080601_10_1,17_0607,17_0662,2008-06-01,2010-06-01,project_conflict
17_0607_19900501_2_1,17_0662_19870101_1_1,17_0607,17_0662,1990-05-01,2010-06-01,project_conflict
17_0607_19900501_2_1,17_0662_19900404_2_1,17_0607,17_0662,1990-05-01,2010-06-01,project_conflict
17_0607_19900501_2_1,17_0662_19900501_3_1,17_0607,17_0662,1990-05-01,2010-06-01,project_conflict
17_0607_19900501_2_1,17_0662_19900601_4_1,17_0607,17_0662,1990-06-01,2010-06-01,project_conflict
17_0607_19900501_2_1,17_0662_19971014_5_1,17_0607,17_0662,1997-10-14,2010-06-01,project_conflict
17_0607_19900501_2_1,17_0662_19980908_6_1,17_0607,17_0662,1998-09-08,2010-06-01,project_conflict
17_0607_19900501_2_1,17_0662_20010712_7_1,17_0607,17_0662,2001-07-12,2010-06-01,project_conflict
17_0607_19900501_2_1,17_0662_20020508_8_1,17_0607,17_0662,2002-05-08,2010-06-01,project_conflict
17_0607_19900501_2_1,17_0662_20060126_9_1,17_0607,17_0662,2006-01-26,2010-06-01,project_conflict
17_0607_19900501_2_1,17_0662_20080601_10_1,17_0607,17_0662,2008-06-01,2010-06-01,project_conflict
17_0607_19900605_3_1,17_0662_19870101_1_1,17_0607,17_0662,1990-06-05,2010-06-01,project_conflict
17_0607_19900605_3_1,17_0662_19900404_2_1,17_0607,17_0662,1990-06-05,2010-06-01,project_conflict
17_0607_19900605_3_1,17_0662_19900501_3_1,17_0607,17_0662,1990-06-05,2010-06-01,project_conflict
17_0607_19900605_3_1,17_0662_19900601_4_1,17_0607,17_0662,1990-06-05,2010-06-01,project_conflict
17_0607_19900605_3_1,17_0662_19971014_5_1,17_0607,17_0662,1997-10-14,2010-06-01,project_conflict
17_0607_19900605_3_1,17_0662_19980908_6_1,17_0607,17_0662,1998-09-08,2010-06-01,project_conflict
17_0607_19900605_3_1,17_0662_20010712_7_1,17_0607,17_0662,2001-07-12,2010-06-01,project_conflict
17_0607_19900605_3_1,17_0662_20020508_8_1,17_0607,17_0662,2002-05-08,2010-06-01,project_conflict
17_0607_19900605_3_1,17_0662_20060126_9_1,17_0607,17_0662,2006-01-26,2010-06-01,project_conflict
17_0607_19900605_3_1,17_0662_20080601_10_1,17_0607,17_0662,2008-06-01,2010-06-01,project_conflict
17_0607_19940501_4_1,17_0662_19870101_1_1,17_0607,17_0662,1994-05-01,2010-06-01,project_conflict
17_0607_19940501_4_1,17_0662_19900404_2_1,17_0607,17_0662,1994-05-01,2010-06-01,project_conflict
17_0607_19940501_4_1,17_0662_19900501_3_1,17_0607,17_0662,1994-05-01,2010-06-01,project_conflict
17_0607_19940501_4_1,17_0662_19900601_4_1,17_0607,17_0662,1994-05-01,2010-06-01,project_conflict
17_0607_19940501_4_1,17_0662_19971014_5_1,17_0607,17_0662,1997-10-14,2010-06-01,project_conflict
17_0607_19940501_4_1,17_0662_19980908_6_1,17_0607,17_0662,1998-09-08,2010-06-01,project_conflict
17_0607_19940501_4_1,17_0662_20010712_7_1,17_0607,17_0662,2001-07-12,2010-06-01,project_conflict
17_0607_19940501_4_1,17_0662_20020508_8_1,17_0607,17_0662,2002-05-08,2010-06-01,project_conflict
17_0607_19940501_4_1,17_0662_20060126_9_1,17_0607,17_0662,2006-01-26,2010-06-01,project_conflict
17_0607_19940501_4_1,17_0662_20080601_10_1,17_0607,17_0662,2008-06-01,2010-06-01,project_conflict
17_0607_19971014_5_1,17_0662_19870101_1_1,17_0607,17_0662,1997-10-14,2010-06-01,project_conflict
17_0607_19971014_5_1,17_0662_19900404_2_1,17_0607,17_0662,1997-10-14,2010-06-01,project_conflict
17_0607_19971014_5_1,17_0662_19900501_3_1,17_0607,17_0662,1997-10-14,2010-06-01,project_conflict
17_0607_19971014_5_1,17_0662_19900601_4_1,17_0607,17_0662,1997-10-14,2010-06-01,project_conflict
17_0607_19971014_5_1,17_0662_19971014_5_1,17_0607,17_0662,1997-10-14,2010-06-01,project_conflict
17_0607_19971014_5_1,17_0662_19980908_6_1,17_0607,17_0662,1998-09-08,2010-06-01,project_conflict
17_0607_19971014_5_1,17_0662_20010712_7_1,17_0607,17_0662,2001-07-12,2010-06-01,project_conflict
17_0607_19971014_5_1,17_0662_20020508_8_1,17_0607,17_0662,2002-05-08,2010-06-01,project_conflict
17_0607_19971014_5_1,17_0662_20060126_9_1,17_0607,17_0662,2006-01-26,2010-06-01,project_conflict
17_0607_19971014_5_1,17_0662_20080601_10_1,17_0607,17_0662,2008-06-01,2010-06-01,project_conflict
17_0607_20040822_6_1,17_0662_19870101_1_1,17_0607,17_0662,2004-08-22,2010-06-01,project_conflict
17_0607_20040822_6_1,17_0662_19900404_2_1,17_0607,17_0662,2004-08-22,2010-06-01,project_conflict
17_0607_20040822_6_1,17_0662_19900501_3_1,17_0607,17_0662,2004-08-22,2010-06-01,project_conflict
17_0607_20040822_6_1,17_0662_19900601_4_1,17_0607,17_0662,2004-08-22,2010-06-01,project_conflict
17_0607_20040822_6_1,17_0662_19971014_5_1,17_0607,17_0662,2004-08-22,2010-06-01,project_conflict
17_0607_20040822_6_1,17_0662_19980908_6_1,17_0607,17_0662,2004-08-22,2010-06-01,project_conflict
17_0607_20040822_6_1,17_0662_20010712_7_1,17_0607,17_0662,2004-08-22,2010-06-01,project_conflict
17_0607_20040822_6_1,17_0662_20020508_8_1,17_0607,17_0662,2004-08-22,2010-06-01,project_conflict
17_0607_20040822_6_1,17_0662_20060126_9_1,17_0607,17_0662,2006-01-26,2010-06-01,project_conflict
17_0607_20040822_6_1,17_0662_20080601_10_1,17_0607,17_0662,2008-06-01,2010-06-01,project_conflict
17_0607_20050321_7_1,17_0662_19870101_1_1,17_0607,17_0662,2005-03-21,2010-06-01,project_conflict
17_0607_20050321_7_1,17_0662_19900404_2_1,17_0607,17_0662,2005-03-21,2010-06-01,project_conflict
17_0607_20050321_7_1,17_0662_19900501_3_1,17_0607,17_0662,2005-03-21,2010-06-01,project_conflict
17_0607_20050321_7_1,17_0662_19900601_4_1,17_0607,17_0662,2005-03-21,2010-06-01,project_conflict
17_0607_20050321_7_1,17_0662_19971014_5_1,17_0607,17_0662,2005-03-21,2010-06-01,project_conflict
17_0607_20050321_7_1,17_0662_19980908_6_1,17_0607,17_0662,2005-03-21,2010-06-01,project_conflict
17_0607_20050321_7_1,17_0662_20010712_7_1,17_0607,17_0662,2005-03-21,2010-06-01,project_conflict
17_0607_20050321_7_1,17_0662_20020508_8_1,17_0607,17_0662,2005-03-21,2010-06-01,project_conflict
17_0607_20050321_7_1,17_0662_20060126_9_1,17_0607,17_0662,2006-01-26,2010-06-01,project_conflict
17_0607_20050321_7_1,17_0662_20080601_10_1,17_0607,17_0662,2008-06-01,2010-06-01,project_conflict
17_0607_20060126_8_1,17_0662_19870101_1_1,17_0607,17_0662,2006-01-26,2010-06-01,project_conflict
17_0607_20060126_8_1,17_0662_19900404_2_1,17_0607,17_0662,2006-01-26,2010-06-01,project_conflict
17_0607_20060126_8_1,17_0662_19900501_3_1,17_0607,17_0662,2006-01-26,2010-06-01,project_conflict
17_0607_20060126_8_1,17_0662_19900601_4_1,17_0607,17_0662,2006-01-26,2010-06-01,project_conflict
17_0607_20060126_8_1,17_0662_19971014_5_1,17_0607,17_0662,2006-01-26,2010-06-01,project_conflict
17_0607_20060126_8_1,17_0662_19980908_6_1,17_0607,17_0662,2006-01-26,2010-06-01,project_conflict
17_0607_20060126_8_1,17_0662_20010712_7_1,17_0607,17_0662,2006-01-26,2010-06-01,project_conflict
17_0607_20060126_8_1,17_0662_20020508_8_1,17_0607,17_0662,2006-01-26,2010-06-01,project_conflict
17_0607_20060126_8_1,17_0662_20060126_9_1,17_0607,17_0662,2006-01-26,2010-06-01,project_conflict
17_0607_20060126_8_1,17_0662_20080601_10_1,17_0607,17_0662,2008-06-01,2010-06-01,project_conflict
17_0607_20061023_9_1,17_0662_19870101_1_1,17_0607,17_0662,2006-10-23,2010-06-01,project_conflict
17_0607_20061023_9_1,17_0662_19900404_2_1,17_0607,17_0662,2006-10-23,2010-06-01,project_conflict
17_0607_20061023_9_1,17_0662_19900501_3_1,17_0607,17_0662,2006-10-23,2010-06-01,project_conflict
17_0607_20061023_9_1,17_0662_19900601_4_1,17_0607,17_0662,2006-10-23,2010-06-01,project_conflict
17_0607_20061023_9_1,17_0662_19971014_5_1,17_0607,17_0662,2006-10-23,2010-06-01,project_conflict
17_0607_20061023_9_1,17_0662_19980908_6_1,17_0607,17_0662,2006-10-23,2010-06-01,project_conflict
17_0607_20061023_9_1,17_0662_20010712_7_1,17_0607,17_0662,2006-10-23,2010-06-01,project_conflict
17_0607_20061023_9_1,17_0662_20020508_8_1,17_0607,17_0662,2006-10-23,2010-06-01,project_conflict
17_0607_20061023_9_1,17_0662_20060126_9_1,17_0607,17_0662,2006-10-23,2010-06-01,project_conflict
17_0607_20061023_9_1,17_0662_20080601_10_1,17_0607,17_0662,2008-06-01,2010-06-01,project_conflict
17_0607_20080301_10_1,17_0662_19870101_1_1,17_0607,17_0662,2008-03-01,2010-06-01,project_conflict
17_0607_20080301_10_1,17_0662_19900404_2_1,17_0607,17_0662,2008-03-01,2010-06-01,project_conflict
17_0607_20080301_10_1,17_0662_19900501_3_1,17_0607,17_0662,2008-03-01,2010-06-01,project_conflict
17_0607_20080301_10_1,17_0662_19900601_4_1,17_0607,17_0662,2008-03-01,2010-06-01,project_conflict
17_0607_20080301_10_1,17_0662_19971014_5_1,17_0607,17_0662,2008-03-01,2010-06-01,project_conflict
17_0607_20080301_10_1,17_0662_19980908_6_1,17_0607,17_0662,2008-03-01,2010-06-01,project_conflict
17_0607_20080301_10_1,17_0662_20010712_7_1,17_0607,17_0662,2008-03-01,2010-06-01,project_conflict
17_0607_20080301_10_1,17_0662_20020508_8_1,17_0607,17_0662,2008-03-01,2010-06-01,project_conflict
17_0607_20080301_10_1,17_0662_20060126_9_1,17_0607,17_0662,2008-03-01,2010-06-01,project_conflict
17_0607_20080301_10_1,17_0662_20080601_10_1,17_0607,17_0662,2008-06-01,2010-06-01,project_conflict
17_0608_19870101_1_1,17_0663_19870101_1_1,17_0608,17_0663,1987-01-01,2010-06-01,project_conflict
17_0608_19870101_1_1,17_0663_19900501_2_1,17_0608,17_0663,1990-05-01,2010-06-01,project_conflict
17_0608_19870101_1_1,17_0663_19900601_3_1,17_0608,17_0663,1990-06-01,2010-06-01,project_conflict
17_0608_19870101_1_1,17_0663_19971014_4_1,17_0608,17_0663,1997-10-14,2010-06-01,project_conflict
17_0608_19870101_1_1,17_0663_20080601_5_1,17_0608,17_0663,2008-06-01,2010-06-01,project_conflict
17_0608_19900501_2_1,17_0663_19870101_1_1,17_0608,17_0663,1990-05-01,2010-06-01,project_conflict
17_0608_19900501_2_1,17_0663_19900501_2_1,17_0608,17_0663,1990-05-01,2010-06-01,project_conflict
17_0608_19900501_2_1,17_0663_19900601_3_1,17_0608,17_0663,1990-06-01,2010-06-01,project_conflict
17_0608_19900501_2_1,17_0663_19971014_4_1,17_0608,17_0663,1997-10-14,2010-06-01,project_conflict
17_0608_19900501_2_1,17_0663_20080601_5_1,17_0608,17_0663,2008-06-01,2010-06-01,project_conflict
17_0608_19900605_3_1,17_0663_19870101_1_1,17_0608,17_0663,1990-06-05,2010-06-01,project_conflict
17_0608_19900605_3_1,17_0663_19900501_2_1,17_0608,17_0663,1990-06-05,2010-06-01,project_conflict
17_0608_19900605_3_1,17_0663_19900601_3_1,17_0608,17_0663,1990-06-05,2010-06-01,project_conflict
17_0608_19900605_3_1,17_0663_19971014_4_1,17_0608,17_0663,1997-10-14,2010-06-01,project_conflict
17_0608_19900605_3_1,17_0663_20080601_5_1,17_0608,17_0663,2008-06-01,2010-06-01,project_conflict
17_0608_19971014_4_1,17_0663_19870101_1_1,17_0608,17_0663,1997-10-14,2010-06-01,project_conflict
17_0608_19971014_4_1,17_0663_19900501_2_1,17_0608,17_0663,1997-10-14,2010-06-01,project_conflict
17_0608_19971014_4_1,17_0663_19900601_3_1,17_0608,17_0663,1997-10-14,2010-06-01,project_conflict
17_0608_19971014_4_1,17_0663_19971014_4_1,17_0608,17_0663,1997-10-14,2010-06-01,project_conflict
17_0608_19971014_4_1,17_0663_20080601_5_1,17_0608,17_0663,2008-06-01,2010-06-01,project_conflict
17_0608_20080601_5_1,17_0663_19870101_1_1,17_0608,17_0663,2008-06-01,2010-06-01,project_conflict
17_0608_20080601_5_1,17_0663_19900501_2_1,17_0608,17_0663,2008-06-01,2010-06-01,project_conflict
17_0608_20080601_5_1,17_0663_19900601_3_1,17_0608,17_0663,2008-06-01,2010-06-01,project_conflict
17_0608_20080601_5_1,17_0663_19971014_4_1,17_0608,17_0663,2008-06-01,2010-06-01,project_conflict
17_0608_20080601_5_1,17_0663_20080601_5_1,17_0608,17_0663,2008-06-01,2010-06-01,project_conflict
17_0608_19870101_1_1,17_0664_19870101_1_1,17_0608,17_0664,1987-01-01,2010-06-01,project_conflict
