source,target,edge_type,distance_km,overlap_change_years,corr_change,overlap_level_years,corr_level
1_0606,1_0663,spatial,0.8783327162822422,6,0.42495844572108527,7,0.9276625296541318
1_0606,1_0608,spatial,1.1008741188936673,7,0.6772826877796644,8,0.9777088065138688
1_0606,1_0607,spatial,1.5043945721177332,6,-0.3261640365267211,7,0.5544337056039271
1_0607,1_0608,spatial,0.4036068305684772,6,0.2089047611384327,7,0.8384459253744819
1_0607,1_0663,spatial,0.6261609615369942,5,0.5028011423654931,6,0.9682676436449424
1_0607,1_0662,spatial,0.9149619274776708,5,0.0,6,0.7732509792796513
1_0607,1_0661,spatial,1.307790106986064,4,-0.09478820327726932,5,0.908704830465074
1_0608,1_0663,spatial,0.2225636910730742,6,0.903395482936813,7,0.9504876924326013
1_0608,1_0662,spatial,0.5113551340367459,6,0.7721377002743446,7,0.9748491822053847
1_0608,1_0661,spatial,0.9042281426034104,4,-0.8461307475495751,5,0.5197346282374433
1_0661,1_0662,spatial,0.3930744830696415,4,-0.8150585268761518,5,0.5046159385590606
1_0661,1_0663,spatial,0.6817926928503255,4,-0.5285199933584596,5,0.7794117647058822
1_0662,1_0663,spatial,0.2888151587671981,6,0.6447306663026622,7,0.9661456509505839
1_A310,1_A320,spatial,0.8161382602167613,5,-0.09979468068856544,6,0.9435277179252654
1_A310,1_A330,spatial,0.869507383518894,5,-0.45113604789612705,6,0.9165133269474647
1_A310,1_A340,spatial,0.9399001276034612,4,-0.7727453080406421,5,0.9414409163467793
1_A310,1_A350,spatial,0.9889310735301152,5,-0.22630359759496615,6,0.734082651257567
1_A320,1_A330,spatial,0.0536085976196713,5,0.6210889718804126,6,0.9144148653590517
1_A320,1_A340,spatial,0.1239233915805983,4,0.7076303701373624,5,0.963654986421998
1_A320,1_A350,spatial,0.1727932043734298,5,0.9195097255180734,6,0.8464271979403158
1_A330,1_A340,spatial,0.070401290884502,4,0.9896463862651806,5,0.988241597846273
1_A330,1_A350,spatial,0.1195365041378262,5,0.5959565336976097,6,0.8231266971406169
1_A340,1_A350,spatial,0.0494689113034821,4,0.7806664702753865,5,0.7717313614064539
1_B310,1_B320,spatial,0.2959487351487877,4,-0.31014982801890645,5,0.6663810706861758
1_B310,1_B330,spatial,0.5097751967223478,4,-0.9389251364179364,5,0.20127153968838662
1_B310,1_B350,spatial,0.8068294767981546,4,,5,
1_B310,1_B340,spatial,0.9943661167187464,4,-0.6775978122245018,5,0.4604554601361904
1_B320,1_B330,spatial,0.2138274231945074,4,-0.035595329104586945,5,0.7192703787408098
1_B320,1_B350,spatial,0.5108839922852524,4,,5,
1_B320,1_B340,spatial,1.290308255581065,4,0.44131986928900696,5,0.890481921624732
1_B330,1_B350,spatial,0.2970743220477043,4,,5,
1_B330,1_B340,spatial,1.504135338899315,4,0.5636620066023801,5,0.9366305281391715
1_B340,1_B350,spatial,1.8011669786993705,4,,5,
1_C310,1_C320,spatial,0.2411836506126651,7,0.812256186629838,8,0.8479596664332778
1_C310,1_C340,spatial,0.4486362795124199,7,0.5374276947140643,8,0.9629719964290199
1_C310,1_C330,spatial,0.8701104200898714,7,-0.24239017637255525,8,0.8416565285766286
1_C310,1_C350,spatial,1.10305023225709,4,-0.1502543218073262,5,0.34099716973523675
1_0564,1_C310,spatial,3.3355620097570085,3,-0.8875348437301287,4,-0.35938748440691054
1_0509,1_C310,spatial,3.680464327623006,5,-0.9243189997845146,6,-0.510769713886976
1_0508,1_C310,spatial,4.059673274293731,5,-0.9688783556144277,6,-0.6685763794733695
1_C320,1_C340,spatial,0.2074899006913199,7,0.7146704356161485,8,0.8313640553165961
1_C320,1_C330,spatial,0.6293602885316281,7,0.1264333445730361,8,0.6293227832307848
1_C320,1_C350,spatial,0.8632586084640641,4,0.09759000729485331,5,0.45950913880862987
1_0564,1_C320,spatial,3.576523931734652,3,-0.9788996700924708,4,-0.5321053716876841
1_0509,1_C320,spatial,3.921388996819086,5,-0.931496201117188,6,-0.8594306798269643
1_0508,1_C320,spatial,4.3005688231381365,5,-0.8549092070253907,6,-0.9050960630135311
1_C330,1_C350,spatial,0.2369038176631732,4,0.6614471851091734,5,0.3830229586152079
1_C330,1_C340,spatial,0.4221790525023467,7,0.37430780207925696,8,0.8831748246669158
1_0564,1_C330,spatial,4.2056574745843545,3,0.554374086711039,4,0.25769829594343996
1_0509,1_C330,spatial,4.550571257979694,5,0.4054462840432356,6,-0.11878184723207566
1_0508,1_C330,spatial,4.929783530712233,5,0.46425337627213725,6,-0.21493406991204653
1_C340,1_C350,spatial,0.6570175849438038,4,0.7958886207124394,5,0.6168508662488966
1_0564,1_C340,spatial,3.7839900923007654,3,-0.7480233378122099,4,-0.39377683780975464
1_0509,1_C340,spatial,4.128843154368852,5,-0.6379744161139348,6,-0.43952013046281857
1_0508,1_C340,spatial,4.508012376217436,5,-0.5961612965462945,6,-0.5963304321741327
1_0564,1_C350,spatial,4.4375495523802995,3,-0.2593349862020168,4,-0.5648826589416548
1_0509,1_C350,spatial,4.782569100133321,3,-0.009007936585073848,4,-0.43330685342219716
1_0508,1_C350,spatial,5.161855836346253,3,0.01233560556926646,4,-0.4231812705746442
10_0101,10_0102,spatial,0.2159676928672741,8,0.051294360462757364,9,0.787385371385152
10_0101,10_0103,spatial,0.3092830865076256,8,-0.09590890720603212,9,0.732729123449412
10_0101,10_0105,spatial,0.4271477251703076,8,0.13427985984441485,9,0.8850254998308775
10_0101,10_0111,spatial,0.5145972645805643,8,-0.15814738927771432,9,0.7805091111502435
10_0101,10_0107,spatial,0.6384310080784936,8,0.30052913574692164,9,0.9399016359322119
10_0101,10_0112,spatial,0.7338273276441715,8,-0.3257548052763585,9,0.6777484374848002
10_0101,10_0160,spatial,0.8509109068497597,8,-0.14075618808364102,9,0.7854794206565853
10_0101,10_0110,spatial,0.9484873465482796,8,-0.05185754297818355,9,0.5578102225052245
10_0102,10_0105,spatial,0.2113529166922794,9,0.015158143192782225,10,0.698243770401953
10_0102,10_0107,spatial,0.4224862843857487,8,0.041871042655013097,9,0.7723699581271258
10_0102,10_0103,spatial,0.5252495130618542,8,-0.2030568581909436,9,0.5659478432084855
10_0102,10_0160,spatial,0.6349899489855486,8,-0.008601215781763965,9,0.6278801325544415
10_0102,10_0111,spatial,0.730560973979281,8,-0.09643085866544333,9,0.6160167259012138
10_0102,10_0112,spatial,0.949759826767256,8,-0.1849307853158502,9,0.5674383996033118
10_0102,10_0110,spatial,1.1644329239273836,8,-0.2150303945440991,9,0.4153036709743307
10_0103,10_0111,spatial,0.2053171608672541,8,0.7361951382614002,9,0.9607434858264734
10_0103,10_0112,spatial,0.4246133150699152,8,0.9261354373089021,9,0.9809084712821676
10_0103,10_0110,spatial,0.6392340498765547,8,0.8501915347563953,9,0.9311555703343497
10_0103,10_0105,spatial,0.7363805233433556,8,0.4941998625405775,9,0.9074207171429878
10_0103,10_0108,spatial,0.8538660001548888,8,0.8891670657935422,9,0.9651424101910901
10_0103,10_0107,spatial,0.9477083876156688,8,0.2485900683937874,9,0.8439585224552163
10_0104,10_0106,spatial,0.1866873292681521,8,0.923371536350025,9,0.9797667690494356
10_0104,10_0159,spatial,0.4004221221803269,8,0.9786088565307636,9,0.9938503399495843
10_0104,10_0109,spatial,0.6184769003839934,8,0.3087365787963673,9,0.825184464566584
10_0104,10_0108,spatial,0.830563574888838,8,0.5142277092297787,9,0.7406946074830093
10_0104,10_0110,spatial,1.045190168701223,8,0.533583094617012,9,0.6906844712069636
10_0104,10_0112,spatial,1.2598581623995635,8,0.6119009868242421,9,0.8187339509722226
10_0104,10_0111,spatial,1.4791106132573784,8,0.0026590614824947116,9,0.7671613417200289
10_0103,10_0104,spatial,1.6844211646310503,8,0.3725190146443108,9,0.7817163953213163
10_0105,10_0107,spatial,0.2114541848651013,8,0.9482563253846913,9,0.9835516926115507
10_0105,10_0160,spatial,0.4238075314127914,8,0.9526637420597571,9,0.9812864819162737
10_0105,10_0111,spatial,0.9416939928787588,8,0.9180339624196694,9,0.9762002013199297
10_0105,10_0112,spatial,1.1609672510244864,8,0.2911891169021278,9,0.8525817651909608
10_0105,10_0110,spatial,1.3756128507750776,8,-0.020983782864752363,9,0.7012166060786894
10_0106,10_0159,spatial,0.2138123165164808,8,0.9743478301698772,9,0.9928524195620998
10_0106,10_0109,spatial,0.4318136135532301,8,0.6419306043842916,9,0.9205355035492746
10_0106,10_0108,spatial,0.6439028763047389,8,0.7792203768660325,9,0.8479557137154532
10_0106,10_0110,spatial,0.8585341042412529,8,0.778925818064201,9,0.7994781036110651
10_0106,10_0112,spatial,1.0731910687367885,8,0.8192575701854072,9,0.9047457164125404
10_0106,10_0111,spatial,1.292462335008332,8,0.25233334541330854,9,0.8655330677307629
10_0103,10_0106,spatial,1.4977681356529686,8,0.6849342018435121,9,0.8887726402607605
10_0107,10_0160,spatial,0.2125275721357103,8,0.8846676862075425,9,0.9430198817214914
10_0107,10_0111,spatial,1.1530252220461663,8,0.7578027848318406,9,0.9252021044756559
10_0107,10_0112,spatial,1.3722454906230417,8,0.055254585065220296,9,0.795746407770397
10_0107,10_0110,spatial,1.5869153131905231,8,-0.250734691812833,9,0.6237490221061528
10_0108,10_0109,spatial,0.2120892631196341,8,0.8436383205117127,9,0.9352054797015605
10_0108,10_0110,spatial,0.2146325412072137,8,0.996036305420754,9,0.993408935871131
10_0108,10_0112,spatial,0.4292965932296459,8,0.8757759565786369,9,0.9694677166871248
10_0108,10_0159,spatial,0.4301562415833768,8,0.6759446815248907,9,0.8096260360305167
10_0108,10_0111,spatial,0.6485641277702273,8,0.34493412626073805,9,0.8546484031262066
10_0109,10_0159,spatial,0.2180879836483932,8,0.465541435854588,9,0.8706533864513839
10_0109,10_0110,spatial,0.4267209131175872,8,0.792872135269654,9,0.8885461516913051
10_0109,10_0112,spatial,0.6413812815159011,8,0.838544171969101,9,0.958412808407494
10_0109,10_0111,spatial,0.8606510397403916,8,0.7573433383615596,9,0.9734829080924107
10_0103,10_0109,spatial,1.065954903754778,8,0.9768935576176697,9,0.990206350721946
10_0110,10_0112,spatial,0.2146955541953752,8,0.860021606284706,9,0.9471879161252049
10_0110,10_0111,spatial,0.4339318730946286,8,0.27059250307863647,9,0.794045048055565
10_0110,10_0159,spatial,0.6447745318475844,8,0.6916298691261128,9,0.7656775805669428
10_0111,10_0112,spatial,0.2193824005154291,8,0.6027876642228615,9,0.9180878342652479
10_0112,10_0159,spatial,0.8594524082074045,8,0.7472590690230944,9,0.8750146004571314
10_1450,10_4002,spatial,11.245687724303568,3,,3,
10_1450,10_5005,spatial,11.408805899564628,5,0.575124732516654,5,0.8707500955880614
10_0111,10_0159,spatial,1.078689521420949,8,0.10231323989197973,9,0.8078068091405604
10_0103,10_0159,spatial,1.284001376443947,8,0.537739882418082,9,0.839158141970618
10_0103,10_0160,spatial,1.1601732965990108,8,0.3989050328951807,9,0.8890290607215567
10_0111,10_0160,spatial,1.3654896960409837,8,0.9141638617521501,9,0.9811056186712531
10_0112,10_0160,spatial,1.584736935853981,8,0.25761015856454317,9,0.8312959876877806
10_0110,10_0160,spatial,1.799397250682209,8,-0.14285714285714285,9,0.6614378277661477
10_4002,10_5005,spatial,22.65295813030463,1,,1,
12_0101,12_0105,spatial,0.3032523431543301,9,0.13387166529835062,10,0.8409137757748661
12_0101,12_0102,spatial,0.4101788959749081,9,0.8635196776601823,10,0.9759541858634044
12_0101,12_0103,spatial,0.6141222862628796,9,0.3171163303481103,10,0.9057904898216456
12_0101,12_0104,spatial,0.965901927223867,9,0.9691079320928122,10,0.9676699332340569
12_0101,12_0161,spatial,1.2079997985528088,7,-0.25819888974716115,8,0.8164965809277261
12_0101,12_0109,spatial,1.4780063906050336,9,0.9121426788382997,10,0.9841603771444132
12_0101,12_0112,spatial,1.9212752997910192,9,0.33259169316841947,10,0.82866324116782
12_0101,12_0111,spatial,2.423838245525983,9,0.7629012985656898,10,0.9615552651545023
12_0102,12_0105,spatial,0.7134162503907953,9,0.18720071808536057,10,0.9206131273562964
12_0102,12_0161,spatial,0.7978261940294814,7,0.4714045207910318,8,0.8907453227757912
12_0102,12_0103,spatial,1.0242996018711132,9,0.3434372418458011,10,0.9474818443783815
12_0102,12_0104,spatial,1.3760807976159133,9,0.8754185558231997,10,0.9234708088917135
12_0102,12_0109,spatial,1.8881840945633384,9,0.7568456648563823,10,0.9547535504963677
12_0102,12_0112,spatial,2.3314541736898766,9,0.18728923631928746,10,0.9152360422055373
12_0102,12_0111,spatial,2.8340170312941395,9,0.7379947017934076,10,0.9892914273300563
12_0103,12_0105,spatial,0.3109534432194139,9,0.8623249472309696,10,0.9733088613626589
12_0103,12_0104,spatial,0.3517880784164686,9,0.16854794181878782,10,0.7809625599871673
12_0103,12_0109,spatial,0.8639050209794,9,0.326144627584642,10,0.928491239748423
12_0103,12_0112,spatial,1.30715770355132,9,0.24547973050774902,10,0.9161879528560319
12_0103,12_0111,spatial,1.809723840713834,9,0.7672217227124619,10,0.9759523849124633
12_0103,12_0161,spatial,1.8221220248092076,7,0.013488903197125661,8,0.841634763079494
12_0564,12_1030,spatial,0.4871394678603535,11,0.5768810006103602,11,0.9977777999718135
12_0563,12_1030,spatial,0.7547776909512105,11,0.9650041164050753,11,0.9535608792916496
12_0505,12_1030,spatial,1.3974205532887,13,0.9047959188323497,13,0.7703459073854831
12_0562,12_1030,spatial,1.6764030506679537,11,0.8846176710031969,11,1.0
12_0504,12_1030,spatial,1.9492437343619435,13,0.2321688406781753,13,0.6839855680567694
12_0507,12_1030,spatial,2.22103152449111,13,0.1300555523936772,13,0.6839855680567694
12_0566,12_1030,spatial,2.496447341175695,11,0.9813392997838954,11,1.0
12_0506,12_1030,spatial,2.746392779855833,13,0.5854837718726623,13,0.7458142256487441
12_0104,12_0109,spatial,0.5121182629069578,9,0.809803737544029,10,0.9162140137857865
12_0104,12_0105,spatial,0.6626900658751215,9,0.0736970571179099,10,0.7224756265327171
12_0104,12_0112,spatial,0.9553733760802154,9,0.3029387320806749,10,0.7383283892290393
12_0104,12_0111,spatial,1.457937502039321,9,0.7141612196470626,10,0.8872859082837926
12_0104,12_0110,spatial,1.916216573749247,9,0.9155420856215042,10,0.9329853726333527
12_0105,12_0109,spatial,1.1747746312286178,9,-0.0384995251754509,10,0.8392582007940114
12_0105,12_0161,spatial,1.5112161173046357,7,-0.07613869876268813,8,0.8394256685753217
12_0105,12_0112,spatial,1.6180556422160473,9,0.43920520299976745,10,0.9603486106100524
12_0105,12_0111,spatial,2.1206122065618658,9,0.7373312221361158,10,0.9566200339130999
12_0106,12_0108,spatial,0.4875857829869032,9,0.14316407166954997,10,0.6599063424145979
12_0106,12_0110,spatial,0.8284521157022435,9,0.9344411135072657,10,0.9458454728512811
12_0106,12_0107,spatial,0.9469798098007388,9,-0.10893818482040205,10,0.5073680976969936
12_0106,12_0111,spatial,1.2867264179318514,9,0.7529880758861648,10,0.9028745571062878
12_0106,12_0112,spatial,1.7892946059583892,9,0.36162700345538223,10,0.769793018636516
12_0106,12_0109,spatial,2.232558073140399,9,0.7786650820350411,10,0.9149340042392309
12_0104,12_0106,spatial,2.744663305535336,9,0.9963314343062774,10,0.998424339357604
12_0103,12_0106,spatial,3.096450094978613,9,0.20299356750629274,10,0.7975803448602538
12_1060,12_4103,spatial,10.27439164579336,1,,2,
12_0107,12_0108,spatial,0.4594153317533228,9,0.8713355717553064,10,0.9722500678642998
12_0107,12_0110,spatial,1.7754312861352153,9,-0.017098259374683653,10,0.7141568918153852
12_0107,12_0111,spatial,2.233706129874523,9,0.1810997888785664,10,0.7507017939872661
12_0107,12_0112,spatial,2.736274415320136,9,0.8311756379911248,10,0.9339956133005066
12_0107,12_0109,spatial,3.1795353004475957,9,-0.3168961722118054,10,0.5566464941273749
12_0104,12_0107,spatial,3.691642510077237,9,-0.18049974788543993,10,0.46315833087868963
12_0103,12_0107,spatial,4.043429553284107,9,0.18389235821544908,10,0.773024191250103
12_0108,12_0110,spatial,1.3160275485250406,9,0.2852469279804697,10,0.8342151480191627
12_0108,12_0111,spatial,1.774306021174083,9,0.42356453968093644,10,0.8524356209359847
12_0108,12_0112,spatial,2.2768721724615952,9,0.8377287237578022,10,0.9757528516833698
12_0108,12_0109,spatial,2.7201410810554076,9,-0.22116293423234573,10,0.6826147292462343
12_0104,12_0108,spatial,3.2322434909809634,9,0.06773717783669198,10,0.6213751448032877
12_0103,12_0108,spatial,3.5840294447980674,9,0.2990900939496395,10,0.8508623918415504
12_0109,12_0112,spatial,0.4432994190124893,9,0.1269070069827251,10,0.8017318565191714
12_0109,12_0111,spatial,0.9458389257346638,9,0.582877720025121,10,0.9498781307326079
12_0109,12_0110,spatial,1.4041192246259089,9,0.732817724331937,10,0.9538246418919986
12_0110,12_0111,spatial,0.4582804553262056,9,0.9214087396748879,10,0.9909523940907204
12_0110,12_0112,spatial,0.9608446247809714,9,0.38971845450496645,10,0.9118923977699528
12_0103,12_0110,spatial,2.2680020584737433,9,0.5116717421975916,10,0.9436165961629984
12_0111,12_0112,spatial,0.5025691164015242,9,0.48887989417489447,10,0.928740043517135
12_1370,12_C310,spatial,53.59125129022543,1,,2,
12_1370,12_4154,spatial,53.63377517605543,1,,2,
12_1370,12_C320,spatial,53.80274173145752,1,,2,
12_1370,12_C330,spatial,53.89619428350344,1,,2,
12_1370,12_C321,spatial,54.08590018823108,1,,2,
12_0104,12_0161,spatial,2.1738980390922458,7,-0.25819888974716115,8,0.8164965809277261
12_0109,12_0161,spatial,2.6859905809640137,7,,8,
12_0112,12_0161,spatial,3.129269837324694,7,0.08032193289024987,8,0.8560383141041977
12_0111,12_0161,spatial,3.631828284013239,7,-0.03378686891997431,8,0.8465396512030086
12_3997,12_B310,spatial,0.0490430540128183,3,,4,
12_3997,12_B320,spatial,0.1978516672193793,3,,4,
12_3997,12_B330,spatial,0.4839560884776343,3,,4,
12_3997,12_B350,spatial,0.5912191050854515,3,,4,
12_3997,12_B351,spatial,0.9234958024766292,3,,4,
12_3997,12_B352,spatial,1.1775100880353109,3,,4,
12_3997,12_B360,spatial,1.5422410308050027,3,,4,
12_3997,12_B321,spatial,2.0707721715195624,3,,4,
12_4096,12_4097,spatial,38.496189986815665,4,1.0,5,0.9999999999999998
12_4096,12_AA01,spatial,47.33917137101103,1,,1,
12_4096,12_AA61,spatial,48.338693452922065,1,,1,
12_4096,12_AA03,spatial,48.78690394308694,1,,1,
12_4096,12_AA02,spatial,49.240780348863154,1,,1,
12_4097,12_AA01,spatial,20.965070470800782,0,,0,
12_4097,12_AA61,spatial,21.45273872894116,0,,0,
12_4097,12_AA03,spatial,21.683550545234898,0,,0,
12_4097,12_AA02,spatial,21.925507905666706,0,,0,
12_4097,1_C350,spatial,57.601242804304114,0,,1,
12_4097,1_C330,spatial,57.72302873538393,2,,3,0.9999999999999998
12_4097,1_C340,spatial,57.87963930508613,2,,3,0.9765536333140981
12_4100,12_4108,spatial,18.391938841171783,1,,2,
12_4105,12_A352,spatial,22.31658922296345,1,,2,
12_4105,12_A351,spatial,22.327740314153537,1,,2,
12_4105,12_A350,spatial,22.33407449124064,1,,2,
12_4105,12_A330,spatial,22.33981946903274,1,,2,
12_4105,12_A320,spatial,22.356973030649534,1,,2,
12_4105,12_9054,spatial,22.372913723810377,1,,2,
12_4105,12_A310,spatial,22.413464568098657,1,,2,
12_4105,12_A321,spatial,22.442853740625253,1,,2,
12_1030,12_4106,spatial,11.287047153652257,5,0.10107973914385379,6,-0.17303213505149567
12_0564,12_4106,spatial,11.656667208232248,5,-0.035591574821364325,5,-0.4285108710788524
12_0563,12_4106,spatial,11.866701780668183,5,-0.4528784463876225,5,-0.6997553222524892
12_0505,12_4106,spatial,12.366818111825276,6,-0.021326470536701208,6,-0.45135934900307495
12_0562,12_4106,spatial,12.594166144798594,5,-0.03487010327368938,5,
12_0504,12_4106,spatial,12.817209915797935,6,-0.03163226770587482,6,
12_0507,12_4106,spatial,13.035620610027069,6,-0.03163226770587481,6,
12_0566,12_4106,spatial,13.262745396388622,5,-0.03487010327368938,5,
12_0502,12_4107,spatial,52.200244321436415,1,,1,
12_0561,12_4107,spatial,52.806701082216,0,,1,
12_0503,12_4107,spatial,53.05065367986237,1,,1,
12_0508,12_4107,spatial,53.274872955604415,1,,1,
12_0565,12_4107,spatial,53.83233041123735,1,,1,
12_0509,12_4107,spatial,54.09622236827249,1,,1,
12_0506,12_4107,spatial,54.38054908128497,1,,1,
12_0566,12_4107,spatial,54.617069646378326,1,,1,
12_4135,12_4136,spatial,0.682222138199443,4,0.9558744679700216,5,0.9934314333890879
12_4135,12_4137,spatial,2.7027657464224215,1,,2,
12_4136,12_4137,spatial,2.0207904260853455,1,,2,
12_4154,12_C310,spatial,0.1895847692883406,4,-0.1614000415687507,5,-0.3411441196105066
12_4154,12_C320,spatial,0.5566872837037651,4,0.28913849520304985,5,0.2998856459627251
12_4154,12_C330,spatial,0.7365706697686369,4,0.6999885294930299,5,0.35486341831619034
12_4154,12_C321,spatial,1.0906221270007437,4,0.17271751274204286,5,0.3711928080268606
12_4154,12_C350,spatial,1.3669852935794813,4,-0.16140004156875074,5,-0.34114411961050656
12_0502,12_0561,spatial,0.6711311201415259,11,0.9841170663940011,12,0.906194830189756
12_0502,12_0503,spatial,0.9399923959456156,14,0.5696268898075942,15,0.18840712511760582
12_0502,12_0508,spatial,1.1907366700926232,14,0.4788319287154233,15,0.07662534993834377
12_0502,12_0565,spatial,1.7999519205880423,12,0.7587161764549933,13,0.32348836225497984
12_0502,12_0509,spatial,2.0783616503251676,14,0.6283841541898633,15,0.14939965040247852
12_0502,12_0506,spatial,2.3797681504504884,14,0.6849491939100932,15,0.18617962254911222
12_0502,12_0566,spatial,2.629107331547249,12,0.9795382271885423,13,0.8662184002624511
12_0502,12_0507,spatial,2.9041026346682552,14,0.22038434678933158,15,-0.008734516110672635
12_0503,12_0508,spatial,0.2508306096599656,14,0.9870835013832711,15,0.9915941020464665
12_0503,12_0561,spatial,0.2688636293509632,11,0.993496569658079,12,0.9872016292278595
12_0503,12_0565,spatial,0.8599615092162632,12,0.9538693817204539,13,0.9872664080248668
12_0503,12_0509,spatial,1.1385327171638158,14,0.9777272313367329,15,0.9926453622033887
12_0503,12_0506,spatial,1.4401710569153374,14,0.972119922759361,15,0.9918271308887713
12_0503,12_0566,spatial,1.689753019332523,12,0.5803845468411281,13,0.4546895465795364
12_0503,12_0507,spatial,1.9649636743066896,14,0.9238244097017039,15,0.9795143871270667
12_0504,12_0507,spatial,0.2718602152834338,14,0.9931391892727433,15,0.9992461954167702
12_0504,12_0562,spatial,0.2728626027252798,12,0.6332051999132698,13,0.8590328177076487
12_0504,12_0566,spatial,0.5472361410599962,12,0.3489728081932368,13,0.36566754727272194
12_0504,12_0505,spatial,0.5519189113943078,14,0.2826033533226283,15,-0.005990042772490904
12_0504,12_0506,spatial,0.7971841818633757,14,0.9019411760892335,15,0.9805123649644006
12_0504,12_0509,spatial,1.0991919688604148,14,0.9271923194873212,15,0.988235950154439
12_0504,12_0563,spatial,1.1944742368629977,12,0.41304821668393743,13,0.47596971294386087
12_0504,12_0565,spatial,1.378629816352246,12,0.8446600268826191,13,0.9678928024340687
12_0505,12_0562,spatial,0.279060658951165,12,0.9018912223224972,13,0.5216935951963944
12_0505,12_0563,spatial,0.642722891939761,12,0.9582950193672383,13,0.8462968769806237
12_0505,12_0507,spatial,0.8236304158918449,14,0.16882594498573608,15,-0.04441603122175854
12_0505,12_0564,spatial,0.9102840154240514,12,0.6083682358419479,13,0.17708734594579512
12_0505,12_0566,spatial,1.0990464882517528,12,0.9873691821934676,13,0.9339696695521776
12_0505,12_0506,spatial,1.3489849724664127,14,0.6684545610724715,15,0.19027075592264914
12_0506,12_0566,spatial,0.2499492886560577,12,0.7178945462274852,13,0.5284506820422236
12_0506,12_0509,spatial,0.3020350665720894,14,0.9929315535540595,15,0.9979904306665347
12_0506,12_0507,spatial,0.5253615340782967,14,0.8456582983253123,15,0.9722717450792052
12_0506,12_0565,spatial,0.5814645159311037,12,0.9893007180008951,13,0.9972880342096778
12_0506,12_0562,spatial,1.069993487072061,12,0.9027300078333428,13,0.9375385433309538
12_0506,12_0508,spatial,1.1900179778289053,14,0.9625388970310754,15,0.990987038021501
12_0507,12_0566,spatial,0.2754167884377319,12,0.23922003435104147,13,0.3303964980343128
12_0507,12_0562,spatial,0.5446326287629883,12,0.5406264587306944,13,0.839167683540894
12_0507,12_0509,spatial,0.8273891769777836,14,0.8779164297283919,15,0.9817962953884458
12_0507,12_0565,spatial,1.1068242472142251,12,0.7784326236387882,13,0.9577521051385317
12_0507,12_0563,spatial,1.4662792139114051,12,0.30857563292874124,13,0.44428322090280775
12_0508,12_0561,spatial,0.5196232942286658,11,0.9833609287331195,12,0.9994461418744158
12_0508,12_0565,spatial,0.6093179263611711,12,0.9244477596711868,13,0.9819281848636565
12_0508,12_0509,spatial,0.8881836702183933,14,0.9777942162931392,15,0.99585782415867
12_0508,12_0566,spatial,1.4397612628430896,12,0.5095329192058192,13,0.4241619018269789
12_0507,12_0508,spatial,1.7150836047901397,14,0.9565286051519908,15,0.9945351848094305
12_0509,12_0565,spatial,0.2794378956876574,12,0.9766886176888325,13,0.9934124615832586
12_0509,12_0566,spatial,0.5519725045946525,12,0.669049429568232,13,0.4962164070811105
12_0509,12_0562,spatial,1.3720169099858346,12,0.8705389260311296,13,0.9234653657915557
12_0561,12_0565,spatial,1.1288251061487151,11,0.9994480088720032,12,0.9994461418744159
12_0509,12_0561,spatial,1.407345313846136,11,0.9803858543793836,12,0.9915121019869982
12_0506,12_0561,spatial,1.708905669560817,11,0.9916028661612533,12,0.9995727933867009
12_0561,12_0566,spatial,1.9584078555797015,11,0.9994480088720032,12,0.999446141874416
12_0507,12_0561,spatial,2.233551717478963,11,0.9833609287331192,12,0.999446141874416
12_0562,12_0566,spatial,0.8200458903116881,12,0.9460904175664413,13,0.7905881594462381
12_0562,12_0563,spatial,0.9216465857208296,12,0.9576752749735306,13,0.8354980835390051
12_0562,12_0564,spatial,1.1892643715683666,12,0.8858463620913136,13,0.9313853755953975
12_0563,12_0564,spatial,0.2676726176801245,12,0.7339652592365029,13,0.609351499147409
12_0563,12_0566,spatial,1.741691479194121,12,0.9859194857354234,13,0.9497116751047057
12_0506,12_0563,spatial,1.9916397387061369,12,0.7552765493687551,13,0.6221189622351788
12_0504,12_0564,spatial,1.462108084404095,12,0.9169925985867249,13,0.9862316142014163
12_0507,12_0564,spatial,1.7338921098958278,12,0.8668068142527181,13,0.9793477788964321
12_0564,12_0566,spatial,2.0093080318936427,12,0.6884723507126117,13,0.5136844050882939
12_0506,12_0564,spatial,2.2592533231474,12,0.9946444748699067,13,0.9998503335217114
12_0565,12_0566,spatial,0.8314082389634424,12,0.795365608762151,13,0.5878822820873348
12_0901,12_0903,spatial,0.5253975048226833,6,0.9999999999999999,7,1.0
12_0901,12_0902,spatial,1.1312516744718435,6,1.0,7,1.0
12_0901,12_0959,spatial,1.8006781973087125,5,1.0,6,1.0
12_0901,12_B310,spatial,76.85219815419985,0,,0,
12_0901,12_3997,spatial,76.87825895660436,2,,2,
12_0901,12_B320,spatial,76.90992987519303,0,,0,
12_0901,12_B330,spatial,76.96836235602156,0,,0,
12_0901,12_B350,spatial,76.98554769563009,0,,0,
12_0902,12_0903,spatial,0.6096901794605197,6,0.9999999999999996,7,1.0
12_0902,12_0959,spatial,0.6704708451035474,5,0.9999999999999999,6,1.0
12_0902,12_B310,spatial,75.73471000811624,0,,0,
12_0902,12_3997,spatial,75.76086669695268,2,,2,
12_0902,12_B320,spatial,75.79299286591437,0,,0,
12_0902,12_B330,spatial,75.85209077359156,0,,0,
12_0902,12_B350,spatial,75.86953146664281,0,,0,
