source,target,distance_km,suspicious_locality,needs_real_map_check,source_route_key,target_route_key,source_ROUTE_NO,target_ROUTE_NO,source_ROUTE_SIGNING,target_ROUTE_SIGNING,same_route_number,same_route_signing,source_latitude,source_longitude,target_latitude,target_longitude,source_functional_class,target_functional_class
4_0501,4_0502,1.1849946374241365,very_local,False,2_8,2_8,8,8,2,2,True,True,32.82814025878906,-111.97668,32.828609466552734,-111.98935,1,1
18_0602,18_0603,1.184785301029683,very_local,False,3_31,3_31,31,31,3,3,True,True,41.174339294433594,-86.24265,41.18426132202149,-86.24781,2,2
32_0106,32_0112,1.1762761278097038,very_local,False,2_80,2_80,80,80,2,2,True,True,40.68904113769531,-116.9977,40.68143844604492,-116.988,1,1
35_0501,35_0504,1.173345417297185,very_local,False,2_10,2_10,10,10,2,2,True,True,32.196998596191406,-108.28208,32.19929885864258,-108.26991,1,1
4_C330,4_C340,1.1720102444641356,very_local,False,2_19,2_19,19,19,2,2,True,True,31.768779754638672,-111.03408,31.7783203125,-111.02881,1,1
28_0503,28_0504,1.1704137606593423,very_local,False,2_55,2_55,55,55,2,2,True,True,32.86056900024414,-90.03818,32.85266876220703,-90.04646,1,1
37_0901,37_0902,1.1675760854456405,very_local,False,3_1,3_1,1,1,3,3,True,True,35.542598724365234,-79.1695,35.55072021484375,-79.16132,2,2
20_0202,20_0203,1.1583379991925478,very_local,False,2_70,2_70,70,70,2,2,True,True,38.99205017089844,-96.98089,38.993900299072266,-96.9677,1,1
6_0207,6_0208,1.1567801911076725,very_local,False,4_99,4_99,99,99,4,4,True,True,37.41733932495117,-120.75992,37.42456817626953,-120.76934,2,2
6_0211,6_0212,1.1563450073936343,very_local,False,4_99,4_99,99,99,4,4,True,True,37.41606903076172,-120.75852,37.42350006103515,-120.76768,2,2
48_3769,48_L340,1.1551310872463725,very_local,False,3_62,3_62,62,62,3,3,True,True,31.807069778442383,-106.26221,31.80866050720215,-106.25013,2,2
6_0203,6_0204,1.1549352216624058,very_local,False,4_99,4_99,99,99,4,4,True,True,37.41485977172851,-120.75713,37.42247009277344,-120.76603,2,2
46_0602,46_0603,1.1520127992003415,very_local,False,3_12,3_12,12,12,3,3,True,True,45.45806884765625,-98.14489,45.458011627197266,-98.13012,2,2
4_0659,4_0660,1.149304819959846,very_local,False,2_40,2_40,40,40,2,2,True,True,35.216251373291016,-111.55192,35.21821975708008,-111.56434,1,1
6_A340,6_A350,1.1492106206362636,very_local,False,4_32,4_32,32,32,4,4,True,True,39.79130935668945,-121.72237,39.781951904296875,-121.72808,2,2
4_A451,4_A461,1.147578760607574,very_local,False,4_360,4_360,360,360,4,4,True,True,33.38584899902344,-111.83922,33.38587188720703,-111.82686,14,14
34_0502,34_0503,1.145983570922173,very_local,False,2_195,2_195,195,195,2,2,True,True,40.17720031738281,-74.54224,40.176658630371094,-74.52877,1,1
6_0205,6_0206,1.1457533530180255,very_local,False,4_99,4_99,99,99,4,4,True,True,37.42573165893555,-120.7708,37.41862106323242,-120.76141,2,2
10_0210,10_0211,1.1452989697063196,very_local,False,3_113,3_113,113,113,3,3,True,True,38.85797882080078,-75.43938,38.847679138183594,-75.43929,2,2
6_0201,6_0202,1.144382307339607,very_local,False,4_99,4_99,99,99,4,4,True,True,37.428470611572266,-120.77332,37.421119689941406,-120.76425,2,2
8_A430,8_A431,1.143765730063817,very_local,False,3_287,3_287,287,287,3,3,True,True,37.05860137939453,-102.56382,37.05276107788086,-102.55321,2,2
31_0116,31_0117,1.1431671060485828,very_local,False,3_81,3_81,81,81,3,3,True,True,40.043949127197266,-97.61436,40.054229736328125,-97.61429,2,2
6_0209,6_0210,1.1419350161271404,very_local,False,4_99,4_99,99,99,4,4,True,True,37.42705154418945,-120.77213,37.419891357421875,-120.76286,2,2
8_A452,8_A455,1.138956851400797,very_local,False,3_287,3_287,287,287,3,3,True,True,37.05392074584961,-102.55533,37.048099517822266,-102.54477,2,2
40_0604,40_0605,1.137637303393198,very_local,False,2_35,2_35,35,35,2,2,True,True,36.711280822753906,-97.34597,36.7010498046875,-97.34597,1,1
56_1007,56_A310,1.137038602567222,very_local,False,3_14,3_14,14,14,3,3,True,True,44.50284957885742,-108.9188,44.499549865722656,-108.90523,6,6
30_0507,30_0561,1.132050529847501,very_local,False,2_90,2_90,90,90,2,2,True,True,45.810550689697266,-110.0094,45.80482864379883,-110.02148,1,1
12_0901,12_0902,1.13125167447213,very_local,False,2_10,2_10,10,10,2,2,True,True,30.25933074951172,-82.47977,30.258319854736328,-82.46805,1,1
4_A410,4_A449,1.1308762929874308,very_local,False,4_360,4_360,360,360,4,4,True,True,33.38589859008789,-111.81657,33.385948181152344,-111.80439,14,14
48_0116,48_0117,1.1307235118140817,very_local,False,3_281,3_281,281,281,3,3,True,True,26.73500061035156,-98.10549,26.7249698638916,-98.10736,2,2
26_D320,26_D351,1.1289490177556325,very_local,False,4_57,4_57,57,57,4,4,True,True,43.17901992797851,-83.65103,43.179229736328125,-83.63711,6,6
23_0505,23_0559,1.1264603011634644,very_local,False,2_95,2_95,95,95,2,2,True,True,45.06233978271485,-68.6887,45.07238006591797,-68.69061,1,1
19_0101,19_0110,1.126139170055874,very_local,False,3_61,3_61,61,61,3,3,True,True,40.670989990234375,-91.26757,40.677490234375,-91.25733,2,2
53_0208,53_0209,1.1256664660092732,very_local,False,4_395,4_395,395,395,4,4,True,True,47.07508087158203,-118.41007,47.06496047973633,-118.41043,12,12
4_0502,4_0503,1.1215765821344013,very_local,False,2_8,2_8,8,8,2,2,True,True,32.828609466552734,-111.98935,32.8290901184082,-112.00134,1,1
39_0107,39_0108,1.1207163532751527,very_local,False,3_23,3_23,23,23,3,3,True,True,40.40869140625,-83.07432,40.41876983642578,-83.07444,2,2
20_A330,20_A340,1.119959024028695,very_local,False,4_68,4_68,68,68,4,4,True,True,38.62308120727539,-95.24844,38.62290954589844,-95.23555,6,6
22_0116,22_0123,1.1154490091527296,very_local,False,3_171,3_171,171,171,3,3,True,True,30.358489990234375,-93.2003,30.348459243774418,-93.20016,2,2
34_0902,34_0903,1.1126154578446945,very_local,False,2_195,2_195,195,195,2,2,True,True,40.17628860473633,-74.53155,40.17721176147461,-74.54459,1,1
35_0507,35_0508,1.1123379401452835,very_local,False,2_10,2_10,10,10,2,2,True,True,32.198829650878906,-108.27228,32.2010383605957,-108.26075,1,1
4_C310,4_C320,1.1108948689929063,very_local,False,2_19,2_19,19,19,2,2,True,True,31.77613067626953,-111.03015,31.767030715942383,-111.035,1,1
56_A350,56_A363,1.1062240428053436,very_local,False,3_14,3_14,14,14,3,3,True,True,44.50038146972656,-108.9081,44.503379821777344,-108.9214,6,6
1_0106,1_0112,1.1016745559090513,very_local,False,3_280,3_280,280,280,3,3,True,True,32.62086868286133,-85.27225,32.614601135253906,-85.26314,2,2
48_J330,48_J350,1.1010597761665508,very_local,False,3_181,3_181,181,181,3,3,True,True,29.23344039916992,-98.25028,29.239870071411133,-98.25891,2,2
41_AA03,41_AA59,1.1008219488219422,very_local,False,3_97,3_97,97,97,3,3,True,True,45.30184173583984,-120.76334,45.294429779052734,-120.75401,2,2
48_0113,48_0114,1.0998795825670478,very_local,False,3_281,3_281,281,281,3,3,True,True,26.720590591430664,-98.10813,26.71083068847656,-98.10993,2,2
29_A330,29_A340,1.0969699053167454,very_local,False,3_54,3_54,54,54,3,3,True,True,38.24340057373047,-92.61036,38.24515914916992,-92.598,2,2
4_0122,4_0161,1.0952873391804925,very_local,False,3_93,3_93,93,93,3,3,True,True,35.419471740722656,-114.2755,35.42797088623047,-114.28161,2,2
55_A907,55_A908,1.0917045085144044,very_local,False,2_43,2_43,43,43,2,2,True,True,42.92520904541016,-88.18749,42.929298400878906,-88.1753,1,1
19_0213,19_0222,1.0895245911175655,very_local,False,3_65,3_65,65,65,3,3,True,True,41.62466049194336,-93.49512,41.632659912109375,-93.50269,12,12
49_A332,49_A350,1.0828619780680353,very_local,False,3_89,3_89,89,89,3,3,True,True,38.03921890258789,-112.35529,38.029640197753906,-112.35752,6,6
1_0505,1_0509,1.0819526566639344,very_local,False,3_84,3_84,84,84,3,3,True,True,31.241979598999023,-85.61624,31.241880416870117,-85.60486,2,2
49_C452,49_C453,1.0720181089138374,very_local,False,2_15,2_15,15,15,2,2,True,True,41.8730583190918,-112.17005,41.86341857910156,-112.16985,1,1
6_A430,6_A441,1.0689065733923984,very_local,False,2_8,2_8,8,8,2,2,True,True,32.71855163574219,-116.45881,32.723140716552734,-116.44877,1,1
24_A310,24_A311,1.068302561523264,very_local,False,4_90,4_90,90,90,4,4,True,True,38.37248992919922,-75.25637,38.37567901611328,-75.24481,2,2
49_E455,49_E456,1.0677409501678894,very_local,False,3_40,3_40,40,40,3,3,True,True,40.6615104675293,-111.4582,40.6519889831543,-111.45656,2,2
48_AA02,48_AA03,1.0643315652214604,very_local,False,3_277,3_277,277,277,3,3,True,True,33.546348571777344,-99.32742,33.54227066040039,-99.33781,2,2
18_0661,18_0672,1.063594496509748,very_local,False,3_31,3_31,31,31,3,3,True,True,41.17864990234375,-86.24493,41.18769073486328,-86.24908,2,2
30_0113,30_0114,1.0630960040242796,very_local,False,2_15,2_15,15,15,2,2,True,True,47.39059829711914,-111.56225,47.3979606628418,-111.55324,1,1
30_0118,30_0124,1.0612974681699048,very_local,False,2_15,2_15,15,15,2,2,True,True,47.392051696777344,-111.56047,47.39939880371094,-111.55147,1,1
26_0114,26_0115,1.054076088288386,very_local,False,3_27,3_27,27,27,3,3,True,True,42.96442031860352,-84.51895,42.95494079589844,-84.51893,2,2
4_0215,4_0218,1.0526706229703426,very_local,False,2_10,2_10,10,10,2,2,True,True,33.44906997680664,-112.72188,33.45151901245117,-112.73284,1,1
29_A605,29_A606,1.0512926711716866,very_local,False,4_8,4_8,8,8,4,4,True,True,37.92206954956055,-90.73581,37.9250602722168,-90.74718,2,2
13_0563,13_0564,1.0506911717387069,very_local,False,2_401,2_401,401,401,2,2,True,True,34.08816909790039,-84.69896,34.08509826660156,-84.68817,1,1
41_AA01,41_AA02,1.043913375346385,very_local,False,3_97,3_97,97,97,3,3,True,True,45.31877899169922,-120.76859,45.30939102172851,-120.76851,2,2
31_0118,31_0119,1.0396654255810136,very_local,False,3_81,3_81,81,81,3,3,True,True,40.046531677246094,-97.61434,40.05588150024414,-97.61428,2,2
37_0207,37_0208,1.0390260809708465,very_local,False,3_52,3_52,52,52,3,3,True,True,35.851741790771484,-80.27543,35.84387969970703,-80.28166,2,2
39_0203,39_0209,1.0388721571413155,very_local,False,3_23,3_23,23,23,3,3,True,True,40.414451599121094,-83.07412,40.40510940551758,-83.07398,2,2
49_1004,49_A320,1.0380505492176593,very_local,False,3_89,3_89,89,89,3,3,True,True,38.03693008422851,-112.35583,38.02774810791016,-112.35797,6,6
55_0118,55_0119,1.0373391399065632,very_local,False,4_29,4_29,29,29,4,4,True,True,44.87929916381836,-89.30756,44.87314987182617,-89.29766,14,14
4_7613,4_A460,1.03680065019498,very_local,False,4_360,4_360,360,360,4,4,True,True,33.386199951171875,-111.83925,33.38587188720703,-111.82809,14,14
30_0508,30_7088,1.034952195911767,very_local,False,2_90,2_90,90,90,2,2,True,True,45.807708740234375,-110.01579,45.81243896484375,-110.00429,1,1
19_0224,19_0259,1.0344536288326525,very_local,False,3_65,3_65,65,65,3,3,True,True,41.63737106323242,-93.5057,41.62910079956055,-93.5,12,12
32_0208,32_0209,1.0258917524934918,very_local,False,2_80,2_80,80,80,2,2,True,True,40.70684051513672,-117.02046,40.71345138549805,-117.02895,1,1
12_0102,12_0103,1.02429960187071,very_local,False,3_27,3_27,27,27,3,3,True,True,26.51675033569336,-80.67895,26.50917053222656,-80.6731,2,2
18_0901,18_0902,1.0196057474534557,very_local,False,2_65,2_65,65,65,2,2,True,True,40.48884963989258,-86.85912,40.480079650878906,-86.8556,1,1
6_A410,6_A443,1.0180639062810428,very_local,False,2_8,2_8,8,8,2,2,True,True,32.71897888183594,-116.45714,32.723548889160156,-116.44771,1,1
26_B321,26_B330,1.0174113775924498,very_local,False,3_131,3_131,131,131,3,3,True,True,43.71477127075195,-85.53128,43.705711364746094,-85.52951,2,2
26_0217,26_0220,1.016948936819093,very_local,False,3_23,3_23,23,23,3,3,True,True,41.75315856933594,-83.6942,41.762298583984375,-83.69463,2,2
6_A423,6_A430,1.0117617217643435,very_local,False,2_8,2_8,8,8,2,2,True,True,32.722900390625,-116.44931,32.71855163574219,-116.45881,1,1
47_0602,47_0603,1.0083161453058176,very_local,False,2_40,2_40,40,40,2,2,True,True,35.716331481933594,-88.64047,35.71308898925781,-88.6509,1,1
36_B351,36_B352,1.006404354305078,very_local,False,4_3,4_3,3,3,4,4,True,True,44.25490188598633,-74.76383,44.249549865722656,-74.77402,6,6
4_AA03,4_AA60,1.0029113845746416,very_local,False,2_40,2_40,40,40,2,2,True,True,34.9892692565918,-110.00491,34.99089050292969,-109.99408,1,1
5_0219,5_0220,1.0013891799156889,very_local,False,2_30,2_30,30,30,2,2,True,True,34.51776123046875,-92.68929,34.51081085205078,-92.69624,1,1
55_A902,55_A903,1.0008243673252586,very_local,False,2_43,2_43,43,43,2,2,True,True,42.9150505065918,-88.20552,42.92053985595703,-88.19578,1,1
53_1801,53_C310,0.9952220291343724,very_local,False,4_14,4_14,14,14,4,4,True,True,45.57106018066406,-122.31329,45.57284164428711,-122.32582,16,16
49_B320,49_B330,0.995135932841037,very_local,False,3_89,3_89,89,89,3,3,True,True,38.57735061645508,-112.25814,38.56951904296875,-112.2526,6,6
42_1605,42_A310,0.9951074100700084,very_local,False,4_147,4_147,147,147,4,4,True,True,41.00080871582031,-76.83318,40.992408752441406,-76.83727,14,14
26_0214,26_0215,0.989304330618284,very_local,False,3_23,3_23,23,23,3,3,True,True,41.78358840942383,-83.69561,41.77470016479492,-83.69508,2,2
55_B902,55_B903,0.9884398445212792,very_local,False,2_43,2_43,43,43,2,2,True,True,42.91843032836914,-88.20042,42.92401885986328,-88.19098,1,1
4_0216,4_0217,0.9835540638868084,very_local,False,2_10,2_10,10,10,2,2,True,True,33.44976043701172,-112.72496,33.447471618652344,-112.71472,1,1
26_C310,26_C350,0.9817368054032,very_local,False,4_61,4_61,61,61,4,4,True,True,44.03105163574219,-84.91293,44.031009674072266,-84.90065,6,6
10_0203,10_0205,0.976481917438272,very_local,False,3_113,3_113,113,113,3,3,True,True,38.849891662597656,-75.43932,38.84111022949219,-75.43923,2,2
51_0124,51_0159,0.9760596652036312,very_local,False,4_29,4_29,29,29,4,4,True,True,36.63808059692383,-79.36482,36.64685821533203,-79.36473,2,2
6_B430,6_B441,0.9751882144379644,very_local,False,2_5,2_5,5,5,2,2,True,True,37.676170349121094,-121.34343,37.66740036010742,-121.34348,1,1
49_D455,49_D459,0.9751786495524212,very_local,False,4_154,4_154,154,154,4,4,True,True,40.69260025024414,-111.98146,40.68383026123047,-111.98145,14,14
4_AA02,4_AA59,0.9726067675782002,very_local,False,2_40,2_40,40,40,2,2,True,True,34.98843002319336,-110.0098,34.99026107788086,-109.99936,1,1
47_B320,47_B330,0.9723955260721108,very_local,False,4_56,4_56,56,56,4,4,True,True,36.07278823852539,-85.73144,36.06634140014648,-85.73875,2,2
29_A310,29_A351,0.9713716517019624,very_local,False,3_54,3_54,54,54,3,3,True,True,38.24422073364258,-92.60452,38.24209976196289,-92.61531,2,2
55_0213,55_0214,0.9626812038245848,very_local,False,4_29,4_29,29,29,4,4,True,True,44.839599609375,-89.25584,44.847049713134766,-89.26206,14,14
55_0261,55_0262,0.9619528772238626,very_local,False,4_29,4_29,29,29,4,4,True,True,44.84236907958984,-89.2574,44.84917068481445,-89.26494,14,14
31_0114,31_0120,0.9616080757291438,very_local,False,3_81,3_81,81,81,3,3,True,True,40.05752944946289,-97.61428,40.04888153076172,-97.61431,2,2
39_0110,39_0160,0.9607656598663032,very_local,False,3_23,3_23,23,23,3,3,True,True,40.422550201416016,-83.07448,40.413909912109375,-83.07443,2,2
47_1023,47_C310,0.96021604324663,very_local,False,2_75,2_75,75,75,2,2,True,True,36.187049865722656,-84.09882,36.19224166870117,-84.10737,1,1
12_A320,12_A321,0.9601496168136788,very_local,False,4_200,4_200,200,200,4,4,True,True,30.624120712280273,-81.63348,30.626850128173828,-81.62396,6,6
17_0606,17_0607,0.9599458350488134,very_local,False,2_57,2_57,57,57,2,2,True,True,39.944618225097656,-88.30299,39.953250885009766,-88.30309,1,1
53_1008,53_A310,0.9546900260404176,very_local,False,3_195,3_195,195,195,3,3,True,True,47.55786895751953,-117.39556,47.566349029541016,-117.39755,2,2
42_A330,42_A340,0.9534543478493764,very_local,False,4_147,4_147,147,147,4,4,True,True,40.997520446777344,-76.8354,40.98912811279297,-76.83773,14,14
32_0106,32_0107,0.9489611751106884,very_local,False,2_80,2_80,80,80,2,2,True,True,40.68904113769531,-116.9977,40.68291091918945,-116.98987,1,1
30_0502,30_0507,0.9485693039008432,very_local,False,2_90,2_90,90,90,2,2,True,True,45.80590057373047,-110.01966,45.810550689697266,-110.0094,1,1
4_0509,4_0559,0.9475218914714156,very_local,False,2_8,2_8,8,8,2,2,True,True,32.828731536865234,-111.99234,32.828338623046875,-111.98221,1,1
12_0106,12_0107,0.946979809800424,very_local,False,3_27,3_27,27,27,3,3,True,True,26.486330032348633,-80.6553,26.47934913635254,-80.64985,2,2
29_B310,29_B350,0.9439421581322722,very_local,False,10_3,10_3,3,3,10,10,True,True,38.52793884277344,-92.34843,38.52248001098633,-92.35674,7,7
19_3009,19_B410,0.9426477373343491,very_local,False,2_380,2_380,380,380,2,2,True,True,41.96384811401367,-91.67052,41.95537185668945,-91.67071,11,11
47_0604,47_0605,0.9409980673190862,very_local,False,2_40,2_40,40,40,2,2,True,True,35.71162033081055,-88.65559,35.7146110534668,-88.64584,1,1
32_B320,32_B330,0.9408023566286248,very_local,False,2_80,2_80,80,80,2,2,True,True,40.88225936889648,-114.24939,40.8754997253418,-114.24266,1,1
56_7775,56_B310,0.9400524070292487,very_local,False,4_28,4_28,28,28,4,4,True,True,41.9794807434082,-109.65817,41.975929260253906,-109.66849,7,7
12_0502,12_0503,0.939992395945618,very_local,False,3_1,3_1,1,1,3,3,True,True,27.03852081298828,-80.11327,27.030370712280273,-80.11075,2,2
6_0202,6_0203,0.9380277471475308,very_local,False,4_99,4_99,99,99,4,4,True,True,37.421119689941406,-120.76425,37.41485977172851,-120.75713,2,2
46_0605,46_0606,0.9375501129610472,very_local,False,3_12,3_12,12,12,3,3,True,True,45.45804977416992,-98.13943,45.457969665527344,-98.12741,2,2
51_0121,51_0122,0.9319470265080444,very_local,False,4_29,4_29,29,29,4,4,True,True,36.651119232177734,-79.36468,36.64273834228515,-79.36477,2,2
41_AA02,41_AA03,0.9317418147147086,very_local,False,3_97,3_97,97,97,3,3,True,True,45.30939102172851,-120.76851,45.30184173583984,-120.76334,2,2
55_0114,55_0124,0.9294149960010392,very_local,False,4_29,4_29,29,29,4,4,True,True,44.86518096923828,-89.28677,44.87118148803711,-89.29498,14,14
31_0121,31_0122,0.9293923354296566,very_local,False,3_81,3_81,81,81,3,3,True,True,40.05052947998047,-97.61431,40.04217147827149,-97.61439,2,2
48_3003,48_A430,0.9288570813487936,very_local,False,4_348,4_348,348,348,4,4,True,True,32.87644958496094,-96.93654,32.880760192871094,-96.94506,14,14
4_0601,4_0603,0.9266156197755816,very_local,False,2_40,2_40,40,40,2,2,True,True,35.211509704589844,-111.53062,35.21379089355469,-111.54043,1,1
40_A420,40_A430,0.922693689911894,very_local,False,4_3,4_3,3,3,4,4,True,True,34.75257873535156,-96.67919,34.75627899169922,-96.68823,12,12
40_AA03,40_AA62,0.9178398615951002,very_local,False,3_66,3_66,66,66,3,3,True,True,35.50798034667969,-97.80479,35.507999420166016,-97.81493,12,12
26_D320,26_D350,0.9164814390471676,very_local,False,4_57,4_57,57,57,4,4,True,True,43.17901992797851,-83.65103,43.17919921875,-83.63973,6,6
49_C331,49_C350,0.9148219059621951,very_local,False,4_28,4_28,28,28,4,4,True,True,39.20198059082031,-111.84667,39.19403839111328,-111.8439,2,2
49_A310,49_A330,0.9142406544049468,very_local,False,3_89,3_89,89,89,3,3,True,True,38.033958435058594,-112.35652,38.0258903503418,-112.35853,6,6
31_0115,31_0116,0.9141113548844138,very_local,False,3_81,3_81,81,81,3,3,True,True,40.05216979980469,-97.6143,40.043949127197266,-97.61436,2,2
20_A410,20_A411,0.9134226146871908,very_local,False,2_70,2_70,70,70,2,2,True,True,38.96282958984375,-97.10005,38.966548919677734,-97.09063,1,1
8_A431,8_A441,0.9130376340517988,very_local,False,3_287,3_287,287,287,3,3,True,True,37.05276107788086,-102.55321,37.057411193847656,-102.56169,2,2
17_1002,17_B340,0.9127945335002574,very_local,False,3_20,3_20,20,20,3,3,True,True,42.32093811035156,-89.60791,42.32110977172851,-89.59681,2,2
46_A422,46_A423,0.9110916556279486,very_local,False,4_50,4_50,50,50,4,4,True,True,42.86280822753906,-97.11441,42.85847854614258,-97.10492,2,2
